ISO Index,Classification,QF,Aggregate,Resource_ID,Generating Unit Name / Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
104600,Participating Unit,No,No,BLAST_1_WIND,Mountain View IV Wind,49.0,SCE,"Mountain View Power Partners IV, LLC",WIND,WIND,WIND,SP15,SCE1,2012-02-23,,,49.0,A
135900,Participating Unit,No,No,MSTANG_2_SOLAR,Mustang,30.0,PGAE,RE Mustang LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,2016-07-12,,,30.0,A
135000,Participating Unit,No,No,MSTANG_2_SOLAR3,Mustang 3,40.0,PGAE,RE Mustang 3 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,2016-05-03,,,40.0,A
135700,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30.0,PGAE,RE Mustang 4 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2016-06-09,,,30.0,A
135200,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30.0,PGAE,RE Mustang 4 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2016-06-09,,,30.0,A
23200,Participating Unit,No,No,NAROW2_2_UNIT,NARROWS PH 2 UNIT,55.0,PGAE,YCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1969-01-01,,North Yuba River,55.0,A
59500,Participating Unit,Yes,No,BOWMN_6_UNIT,NEVADA POWER AUTHORITY (BOWMAN),6.25,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1986-08-18,PGE QF 15H015,,6.25,A
59700,Participating Unit,Yes,Yes,NEWARK_1_QF,NEWARK AREA LUMPED QF UNITS,1.1,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,,,,1.1,A
59703,Non-Participating,Yes,No,NEWARK_1_QF,HAYWARD AREA REC & PARK DIST.,,PGAE,01C201,COGENERATION,,NATURAL GAS,NP15,PGE3,1988-02-02,,,0.06,A
59702,Non-Participating,Yes,No,NEWARK_1_QF,DONALD R. CHENOWETH,,PGAE,01W119,WIND,WIND,WIND,NP15,PGE3,1982-08-02,,,0.01,A
136500,Participating Unit,No,No,VESTAL_2_SOLAR1,NICOLIS,20.0,SCE,"Nicolis, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2016-09-15,,,20.0,A
89600,Participating Unit,Yes,No,NGILAA_5_SDGDYN,NORTH GILA INTERCHANGE SCHEDULE (YUMA COGENERATION ASSOCIATION),57.0,SDGE,San Diego Gas and Electric Company,DYNAMIC SCHEDULED,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1994-03-15,SDGE QF 416,,56.5,C
60100,Participating Unit,Yes,No,NIMTG_6_NIQF,NORTH ISLAND COGENERATION,42.7,SDGE,SDG&E Exempt,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1989-01-01,SDGE QF 223,,34.5,A
60300,Participating Unit,Yes,No,NIMTG_6_NICOGN,NORTH ISLAND STEAM TURBINE,4.05,SDGE,SDG&E Exempt,COGENERATION,STEAM,HEAT RECOVERY,SP15,SDG1,1989-01-01,SDGE QF 163,,4.05,A
107700,Participating Unit,No,No,BREGGO_6_SOLAR,NRG Borrego Solar One,26.0,SDGE,NRG Solar Borrego I LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,SDG1,2013-02-12,,,26.0,A
60500,Participating Unit,Yes,No,PTLOMA_6_NTCQF,NTC/MCRD COGENERATION,22.3,SDGE,SDG&E Exempt,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1989-01-01,SDGE QF 232,,22.3,A
23300,Participating Unit,No,No,NAROW1_2_UNIT,Narrows PH 1 Unit,12.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1942-01-01,,South Yuba,12.0,A
114200,Participating Unit,No,No,CHINO_2_SASOLR,Nautilus Solar Energy,1.5,SCE,SS San Antonio West LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2013-12-20,,,1.5,A
45801,Participating Unit,Yes,No,ETIWND_2_UNIT1,"New-Indy Ontario, LLC",33.6,SCE,"New-Indy Ontario, LLC",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1985-09-01,Formerly SCE QF 2045,,36.6,A
75100,Participating Unit,Yes,No,SNCLRA_2_UNIT1,New-Indy Oxnard LLC,27.8,SCE,New-Indy Oxnard LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1986-03-14,Formerly SCE QF 2055,,27.8,A
23400,Participating Unit,No,No,NWCSTL_7_UNIT 1,Newcastle PH,12.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1986-01-01,,South Yuba,12.0,A
106200,Participating Unit,No,No,TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",1.5,PGAE,"NLH1 Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2012-11-27,,,1.5,A
104300,Participating Unit,No,No,BUCKWD_1_NPALM1,North Palm Springs 1,2.4,SCE,North palm Springs Investments,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2012-04-02,,,2.5,A
111800,Participating Unit,No,No,GARNET_1_SOLAR,North Palm Springs 4A,4.0,SCE,North Palm Springs Investments LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2012-11-02,,,4.12,A
106500,Participating Unit,No,No,JAWBNE_2_NSRWND,North Sky River Wind Project,160.0,SCE,"North Sky River Energy, LLC",WIND,WIND,WIND,SP15,SCE1,2012-12-07,,,162.0,A
125200,Participating Unit,No,No,MNDOTA_1_SOLAR1,North Star Solar 1,60.0,PGAE,"North Star Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2015-06-20,,,60.0,A
60900,Participating Unit,Yes,No,CHINO_6_CIMGEN,O.L.S. ENERGY COMPANY- CHINO-MENS INST.,31.6,SCE,Southern California Edison Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,1987-12-24,SCE QF 2043,,27.6,A
23500,Participating Unit,No,No,BUCKCK_7_OAKFLT,OAK FLAT PH,1.3,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1985-01-01,,North Fork Feather River,1.3,A
91000,Participating Unit,No,No,VINCNT_2_WESTWD,OASIS POWER PLANT,60.0,SCE,"OASIS POWER PARTNERS, LLC",WIND,WIND,WIND,SP15,SCE1,2005-03-31,,,60.0,A
61200,Participating Unit,Yes,No,ULTPCH_1_UNIT 1,"OGDEN POWER PACIFIC, INC. (CHINESE STATION)",22.0,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE3,1986-06-04,PGE QF 16P002,,22.0,A
94200,Participating Unit,Yes,Yes,OILFLD_7_QFUNTS,OIL FIELDS QF AGGREGATION,3.8,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,,,,3.8,A
58403,Non-Participating,Yes,No,OILFLD_7_QFUNTS,MONTEREY CTY WATER RES AGENCY,3.8,PGAE,18H034,HYDRO,HYDRO,WATER,NP15,PGE3,1987-07-13,Added to OILFLD QF aggregation 3/1/2007. Formerly part of MOSSLD_1_QF aggregation.,,3.8,A
61500,Participating Unit,No,No,OILDAL_1_UNIT 1,OILDALE ENERGY,40.0,PGAE,OILDALE ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,1984-12-29,"QF Conversion, was PGE QF 25C170",,47.5,A
61600,Participating Unit,Yes,Yes,OLINDA_2_QF,OLINDA AREA LUMPED UNITS,13.3,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1984-01-01,,,13.3,A
61602,Non-Participating,Yes,No,OLINDA_2_QF,BREA POWER PARTNERS L. P.,,SCE,1010,BIOMASS,,,SP15,SCE1,1984-10-25,,,4.9,A
61601,Non-Participating,Yes,No,OLINDA_2_QF,"AMERICAN ENERGY, INC. (FULLERTON HYDRO)",,SCE,4137,HYDRO,,,SP15,SCE1,1986-12-20,,,0.34,A
61700,Participating Unit,Yes,No,OLSEN_2_UNIT,OLSEN POWER PARTNERS,5.8,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1990-01-03,PGE QF 13H024,,5.8,A
79400,Participating Unit,No,Yes,ONLLPP_6_UNITS,ONEILL P-G PLANT (AGGREGATE),14.0,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,14.4,A
79401,Non-Participating,No,No,ONLLPP_6_UNIT 1,ONeill Pump-Generator Plant Unit 1,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,2.4,A
79402,Non-Participating,No,No,ONLLPP_6_UNIT 2,ONeill Pump-Generator Plant Unit 2,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,2.4,A
79403,Non-Participating,No,No,ONLLPP_6_UNIT 3,ONeill Pump-Generator Plant Unit 3,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,2.4,A
79404,Non-Participating,No,No,ONLLPP_6_UNIT 4,ONeill Pump-Generator Plant Unit 4,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,2.4,A
79405,Non-Participating,No,No,ONLLPP_6_UNIT 5,ONeill Pump-Generator Plant Unit 5,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,2.4,A
79406,Non-Participating,No,No,ONLLPP_6_UNIT 6,ONeill Pump-Generator Plant Unit 6,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1967-01-01,,,2.4,A
24000,Participating Unit,No,Yes,PADUA_2_ONTARO,ONTARIO/SIERRA HYDRO PROJECT (AGGREGATE),1.92,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1902-01-01,,,1.97,A
24001,Non-Participating,No,No,PADUA_2_ONTARO,Ontario PH 1 Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1902-01-01,,,0.3,A
24002,Non-Participating,No,No,PADUA_2_ONTARO,Ontario PH 1 Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1902-01-01,,,0.3,A
24006,Non-Participating,No,No,PADUA_2_ONTARO,Sierra Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1922-01-01,,,0.37,A
24004,Non-Participating,No,No,PADUA_2_ONTARO,Ontario PH 2 Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1963-01-01,,,0.33,A
24005,Non-Participating,No,No,PADUA_2_ONTARO,Sierra Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1922-01-01,,,0.37,A
24003,Non-Participating,No,No,PADUA_2_ONTARO,Ontario PH 1 Unit 3,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1902-01-01,,,0.3,A
61900,Participating Unit,No,No,OROVIL_6_UNIT,OROVILLE COGEN,7.5,PGAE,"Oroville Cogeneration, LP",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1989-12-18,QF Conversion Completed: 10/22/2013,,7.5,A
62000,Participating Unit,Yes,Yes,OTAY_6_UNITB1,OTAY LANDFILL UNITS AGGREGATE,3.0,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1987-01-01,,,3.0,A
62002,Non-Participating,Yes,No,OTAY_6_UNITB1,Otay 1 and 2 Landfill Generation Facility Unit 2,,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1991-01-01,,,1.5,A
62001,Non-Participating,Yes,No,OTAY_6_UNITB1,Otay 1 and 2 Landfill Generation Facility Unit 1,,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1987-01-01,,,1.5,A
23600,Participating Unit,No,No,OAK C_7_UNIT 1,Oakland GT #1,55.0,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1978-01-01,,,74.5,A
23700,Participating Unit,No,No,OAK C_7_UNIT 2,Oakland GT #2,55.0,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1978-01-01,,,74.5,A
23800,Participating Unit,No,No,OAK C_7_UNIT 3,Oakland GT #3,55.0,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1978-01-01,,,74.5,A
110900,Participating Unit,No,No,COCOSB_6_SOLAR,Oakley Solar Project,1.5,PGAE,"Hayworth-Fabian, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2013-06-12,,,1.5,A
131800,Participating Unit,No,No,OASIS_6_SOLAR2,Oasis Solar,20.0,SCE,NRG Solar Oasis LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2016-01-19,,,27.8,A
112500,Participating Unit,No,No,OCTILO_5_WIND,Ocotillo Wind Energy Facility,265.0,SDGE,Ocotillo Express LLC,WIND,WIND,WIND,SP15,SDG1,2013-07-30,,,265.4,A
121800,Participating Unit,Yes,No,OLDRV1_6_SOLAR,Old River One,20.0,PGAE,"RE Old River One, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,2014-12-30,,,20.0,A
96200,Participating Unit,Yes,No,OLINDA_7_LNDFIL,Olinda Landfill,5.6,SCE,"Brea Power Partners, L.P.",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SCE1,2002-05-01,,,5.63,A
102100,Participating Unit,No,No,MIRLOM_2_ONTARO,Ontario RT Solar,5.5,SCE,Southern California Edison (SCE),SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,2011-08-25,,,5.5,A
99200,Participating Unit,No,Yes,OGROVE_6_PL1X2,Orange Grove Energy Center,96.0,SDGE,"Orange Grove Energy, L.P.",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2010-06-17,,,100.0,A
99201,Non-Participating,No,No,OGROVE_6_CTG1,Orange Grove Energy CTG1,48.0,SDGE,"Orange Grove Energy, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2010-06-17,,,50.0,A
99202,Non-Participating,No,No,OGROVE_6_CTG2,Orange Grove Energy CTG2,48.0,SDGE,"Orange Grove Energy, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2010-06-17,,,50.0,A
118300,Participating Unit,No,No,ARVINN_6_ORION1,Orion 1 Solar,12.0,PGAE,"Orion Solar I, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,2014-06-26,,,12.0,A
119100,Participating Unit,No,No,ARVINN_6_ORION2,Orion 2 Solar,8.0,PGAE,"Orion Solar II, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,2014-06-26,,,8.0,A
24100,Participating Unit,No,No,ORMOND_7_UNIT 1,Ormond Beach Unit 1,741.27,SCE,"RRI Energy Ormond Beach, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1971-01-01,,,750.0,A
24200,Participating Unit,No,No,ORMOND_7_UNIT 2,Ormond Beach Unit 2,775.0,SCE,"RRI Energy Ormond Beach, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1971-01-01,,,750.0,A
94500,Participating Unit,No,Yes,OTAY_7_UNITC1,Otay 3 Landfill Generation Facility,3.3,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,2007-03-08,,,3.75,A
94502,Non-Participating,Yes,No,OTAY_7_UNITC1,Otay 3 Landfill Generation Facility Unit 1,,SDGE,"Otay Landfill Gas, LLC",BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,2007-03-08,,,1.88,A
94501,Non-Participating,Yes,No,OTAY_7_UNITC1,Otay 3 Landfill Generation Facility Unit 1,,SDGE,"Otay Landfill Gas, LLC",BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,2007-03-08,,,1.88,A
117600,Participating Unit,Yes,No,OTAY_6_LNDFL5,Otay 5,1.5,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,2014-03-14,,,1.5,A
117700,Participating Unit,Yes,No,OTAY_6_LNDFL6,Otay 6,1.5,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,2014-03-14,,,1.5,A
98000,Participating Unit,No,No,OTMESA_2_PL1X3,Otay Mesa Energy Center,603.68,SDGE,"Otay Mesa Energy Center, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SDG1,2009-10-03,,,669.0,A
97200,Participating Unit,No,No,OXMTN_6_LNDFIL,Ox Mountain Landfill,10.62,PGAE,Ameresco Half Moon Bay LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,2009-04-01,6 internal combustion generator sets @ approximately 1.9 MW each,,11.4,A
24300,Participating Unit,No,No,OXBOW_6_DRUM,Oxbow PH,6.0,PGAE,PCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1966-01-01,,American River,6.0,A
62100,Participating Unit,Yes,No,PACLUM_6_UNIT,PACIFIC LUMBER CO.,28.8,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE1,1986-03-22,PGE QF 19C010,,26.25,A
24400,Participating Unit,No,No,PWEST_1_UNIT,PACIFIC WEST I,2.1,SCE,"Phoenix Wind Power, LLC",WIND,WIND,WIND,SP15,SCE1,,,,2.1,A
62200,Participating Unit,Yes,Yes,PADUA_6_QF,PADUA AREA LUMPED UNITS,30.1,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1984-01-01,,,29.0,A
62204,Non-Participating,Yes,No,PADUA_6_QF,MONTE VISTA WATER DISTRICT,,SCE,4147,HYDRO,,,SP15,SCE1,1990-08-05,,,0.87,A
62209,Non-Participating,Yes,No,PADUA_6_QF,THREE VALLEYS MWD (FULTON ROAD),,SCE,4035,HYDRO,,,SP15,SCE1,1987-04-02,,,0.2,A
62210,Non-Participating,Yes,No,PADUA_6_QF,THREE VALLEYS MWD (MIRAMAR),,SCE,4036,HYDRO,,,SP15,SCE1,1987-04-13,,,0.52,A
62211,Non-Participating,Yes,No,PADUA_6_QF,THREE VALLEYS MWD (WILLIAMS),,SCE,4037,HYDRO,,,SP15,SCE1,1987-04-03,,,0.35,A
62206,Non-Participating,Yes,No,PADUA_6_QF,"PAPER PAK PRODUCTS,INCORPORATED",,SCE,2031,COGENERATION,,,SP15,SCE1,1984-10-01,,,1.4,A
62202,Non-Participating,Yes,No,PADUA_6_QF,CLAREMONT TENNIS CLUB,,SCE,2178,COGENERATION,,,SP15,SCE1,1988-07-14,,,0.18,A
62203,Non-Participating,Yes,No,PADUA_6_QF,GLENDORA HIGH SCHOOL (U.S.D.),,SCE,2066,COGENERATION,,,SP15,SCE1,1985-07-01,,,0.08,A
62205,Non-Participating,Yes,No,PADUA_6_QF,ONTARIO COGENERATION,,SCE,2037,COGENERATION,,,SP15,SCE1,1984-11-01,,,4.5,A
62212,Non-Participating,Yes,No,PADUA_6_QF,UPLAND UNIFIED SCHOOL DISTTRICT,,SCE,2036,COGENERATION,,,SP15,SCE1,1985-01-01,,,0.08,A
62213,Non-Participating,Yes,No,PADUA_6_QF,WATER FACILITIES AUTHORITY STATION 1 (UPLAND),,SCE,4150,HYDRO,,,SP15,SCE1,1994-08-26,,,0.22,A
93000,Participating Unit,No,Yes,PALOMR_2_PL1X3,PALOMAR ENERGY CENTER,575.0,SDGE,San Diego Gas & Electric,THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SDG1,2006-03-31,,,595.0,A
93001,Non-Participating,No,No,PALOMR_7_CTG1,PALOMAR ENERGY CENTER CTG UNIT 1,180.6,SDGE,San Diego Gas & Electric,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2006-03-31,,,180.5,A
93002,Non-Participating,No,No,PALOMR_7_CTG2,PALOMAR ENERGY CENTER CTG UNIT 2,180.6,SDGE,San Diego Gas & Electric,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,2006-03-31,,,180.5,A
93003,Non-Participating,No,No,PALOMR_7_STG3,PALOMAR ENERGY CENTER STG UNIT 3,234.5,SDGE,San Diego Gas & Electric,THERMAL,STEAM,HEAT RECOVERY,SP15,SDG1,2006-03-31,,,233.9,A
91700,Participating Unit,No,Yes,LEBECS_2_UNITS,PASTORIA ENERGY FACILITY,799.47,SCE,Calpine,THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SCE1,2005-05-04,,,800.0,A
91701,Non-Participating,No,No,LEBECS_7_CTG1,PASTORIA ENERGY FACILITY CTG UNIT 1,198.9,SCE,Calpine,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,2005-07-05,,,167.0,A
91702,Non-Participating,No,No,LEBECS_7_CTG2,PASTORIA ENERGY FACILITY CTG UNIT 2,198.9,SCE,Calpine,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,2005-07-05,,,167.0,A
91704,Non-Participating,No,No,LEBECS_7_CTG4,PASTORIA ENERGY FACILITY CTG UNIT 4,198.9,SCE,Calpine,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,2005-05-04,,,167.0,A
91703,Non-Participating,No,No,LEBECS_7_STG3,PASTORIA ENERGY FACILITY STG UNIT 3,184.0,SCE,Calpine,THERMAL,STEAM,HEAT RECOVERY,SP15,SCE1,2005-07-05,,,187.0,A
91705,Non-Participating,No,No,LEBECS_7_STG5,PASTORIA ENERGY FACILITY STG UNIT 5,92.0,SCE,Calpine,THERMAL,STEAM,HEAT RECOVERY,SP15,SCE1,2005-05-04,,,92.0,A
94300,Participating Unit,Yes,No,PSWEET_7_QFUNTS,PAUL SWEET QF AGGREGATION,1.0,PGAE,Pacific Gas & Electric Company,BIOGAS,AGGREGATION,LANDFILL GAS,NP15,PGE3,,,,1.0,A
62900,Participating Unit,Yes,No,GRZZLY_1_BERKLY,"PE - BERKELEY, INC.",32.5,PGAE,Pacific Gas & Electric Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1987-05-19,PGE QF 01C084,,32.5,A
63000,Participating Unit,Yes,No,KINGCO_1_KINGBR,"PE - KES KINGSBURG,LLC",34.5,PGAE,"KES Kingsburg, L.P.",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1990-12-05,Formerly PGE QF 25C164,,40.0,A
24800,Participating Unit,No,No,PHOENX_1_UNIT,PHOENIX PH,2.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1940-01-01,,Tuolemne River,2.0,A
24900,Participating Unit,No,Yes,PINFLT_7_UNITS,PINE FLAT PH (AGGREGATE),210.0,PGAE,CDWR,HYDRO,HYDRO,WATER,NP15,PGE3,1984-01-01,,,173.7,A
24901,Non-Participating,No,No,PINFLT_7_UNIT 1,Pine Flat Unit 1,63.3,PGAE,CDWR,HYDRO,HYDRO,WATER,NP15,PGE3,1984-01-01,,,57.9,A
24902,Non-Participating,No,No,PINFLT_7_UNIT 2,Pine Flat Unit 2,63.3,PGAE,CDWR,HYDRO,HYDRO,WATER,NP15,PGE3,1984-01-01,,,57.9,A
24903,Non-Participating,No,No,PINFLT_7_UNIT 3,Pine Flat Unit 3,63.3,PGAE,CDWR,HYDRO,HYDRO,WATER,NP15,PGE3,1984-01-01,,,57.9,A
25200,Participating Unit,No,Yes,PIT3_7_PL1X3,PIT PH 3 (AGGREGATE),70.6,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1925-01-01,,Pit River,70.6,A
25201,Non-Participating,No,No,PIT3_7_UNIT 1,Pit PH 3 Unit 1,24.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1925-01-01,,Pit River,24.0,A
25202,Non-Participating,No,No,PIT3_7_UNIT 2,Pit PH 3 Unit 2,26.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1925-01-01,,Pit River,26.0,A
25203,Non-Participating,No,No,PIT3_7_UNIT 3,Pit PH 3 Unit 3,25.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1925-01-01,,Pit River,25.0,A
25300,Participating Unit,No,Yes,PIT4_7_PL1X2,PIT PH 4 (AGGREGATE),95.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1955-01-01,,Pit River,95.0,A
25301,Non-Participating,No,No,PIT4_7_UNIT 1,Pit PH 4 Unit 1,55.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1955-01-01,,Pit River,55.0,A
25302,Non-Participating,No,No,PIT4_7_UNIT 2,Pit PH 4 Unit 2,47.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1955-01-01,,Pit River,47.0,A
25400,Participating Unit,No,Yes,PIT5_7_PL1X2,PIT PH 5 UNITS 1 & 2 (AGGREGATE),82.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1944-01-01,,Pit River,82.0,A
25401,Non-Participating,No,No,PIT5_7_UNIT 1,Pit PH 5 Unit 1,41.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1944-01-01,,Pit River,41.0,A
25402,Non-Participating,No,No,PIT5_7_UNIT 2,Pit PH 5 Unit 2,41.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1944-01-01,,Pit River,41.0,A
25500,Participating Unit,No,Yes,PIT5_7_PL3X4,PIT PH 5 UNITS 3 & 4 (AGGREGATE),82.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1944-01-01,,Pit River,82.0,A
25501,Non-Participating,No,No,PIT5_7_UNIT 3,Pit PH 5 Unit 3,41.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1944-01-01,,Pit River,41.0,A
25502,Non-Participating,No,No,PIT5_7_UNIT 4,Pit PH 5 Unit 4,41.0,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1944-01-01,,Pit River,41.0,A
90200,Participating Unit,Yes,Yes,PIT5_7_QFUNTS,PIT5 AREA LUMPED UNITS,3.75,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1987-08-15,,,3.75,A
55900,Non-Participating,Yes,No,PIT5_7_QFUNTS,MEGA RENEWABLES (SILVER SPRINGS),,PGAE,13H036,HYDRO,HYDRO,WATER,NP15,PGE3,1987-08-15,,,1.25,A
59400,Non-Participating,Yes,No,PIT5_7_QFUNTS,NELSON CREEK POWER INC.,,PGAE,13H042,HYDRO,HYDRO,WATER,NP15,PGE3,1988-12-19,,,2.5,A
63800,Participating Unit,Yes,Yes,CBRLLO_6_PLSTP1,POINT LOMA WASTEWATER TREATMENT PLANT,4.83,SDGE,City of San Diego (Formerly QFID 464),BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1985-01-01,,,7.12,A
