ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
91602,Non-Participating,No,No,MALAGA7CTG2,Malaga Power Unit 2,48.5,PGAE,"Malaga Power, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,9/19/2005,,,60.5,A
92500,Participating Unit,No,Yes,VERNON6MALBRG,Malburg Generating Station,134,SCE,City of Vernon,THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,VRN1,10/17/2005,,,134,A
92501,Non-Participating,No,No,VERNON7CTG1,Malburg Generating Station CTG Unit 1,42,SCE,City of Vernon,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,VRN1,10/17/2005,,,42,A
92502,Non-Participating,No,No,VERNON7CTG2,Malburg Generating Station CTG Unit 2,42,SCE,City of Vernon,THERMAL,COMBUSTION TURBINE,NATURAL GAS,SP15,VRN1,10/17/2005,,,42,A
92503,Non-Participating,No,No,VERNON7STG3,Malburg Generating Station STG Unit 3,50,SCE,City of Vernon,THERMAL,STEAM,HEAT RECOVERY,SP15,VRN1,10/17/2005,,,50,A
42405,Participating Unit,Yes,No,CONTRL1CASAD1,Mammoth G1,10,SCE,Mammoth Three LLC,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,11/26/1984,QF Conversion Completed: 12/20/2013. SCE QF 3003,,10,A
109000,Participating Unit,No,No,CONTRL1CASAD3,Mammoth G3,14,SCE,Mammoth One LLC,GEOTHERMAL,STEAM,GEOTHERMAL,SP15,SCE1,4/1/2013,,,15,A
20500,Participating Unit,No,No,BIGCRK7MAMRES,Mammoth Pool Reservoir FWG,1.25,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,,,,0.94,A
20600,Participating Unit,No,No,MNDALY7UNIT1,Mandalay 1,215,SCE,"RRI Energy Mandalay, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1959,,,215,A
20700,Participating Unit,No,No,MNDALY7UNIT2,Mandalay 2,215.29,SCE,"RRI Energy Mandalay, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1959,,,215,A
20800,Participating Unit,No,No,MNDALY7UNIT3,Mandalay 3 GT,130,SCE,"RRI Energy Mandalay, Inc.",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,,,,130,A
107000,Participating Unit,No,No,MANZNA2WIND,Manzana Wind,189,SCE,Manzana Wind,WIND,WIND,WIND,SP15,SCE1,12/20/2012,,,189,A
130300,Participating Unit,No,No,MARCPW6SOLAR1,Maricopa West Solar PV,20,PGAE,"Maricopa West Solar PV, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,12/12/2015,,,20,A
105300,Participating Unit,No,Yes,KELSO2UNITS,Mariposa Energy Project,196,PGAE,"Mariposa Energy, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,10/1/2012,,,195.9,A
55100,Participating Unit,No,Yes,TIDWTR2UNITS,Martinez Cogen Limited Partnership,114.8,PGAE,Martinez Cogen Limited Partnership (MCLP),COGENERATION,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,2/23/1987,QF Conversion completed 8/15/2014. Formerly PGAE QF 01C044,,99.9,A
29200,Participating Unit,Yes,Yes,SHELRF1UNITS,Martinez Refining Company (Aggregate),100,PGAE,Martinez Refining Co.,THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,1/1/1995,,,100,A
29201,Non-Participating,Yes,No,SHELRF7UNIT1,Martinez Refining Company Unit 1,20,PGAE,Martinez Refining Co.,THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,1/1/1995,,,20,A
29202,Non-Participating,Yes,No,SHELRF7UNIT2,Martinez Refining Company Unit 2,40,PGAE,Martinez Refining Co.,THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/1996,,,40,A
29203,Non-Participating,Yes,No,SHELRF7UNIT3,Martinez Refining Company Unit 3,40,PGAE,Martinez Refining Co.,THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,1/1/1995,,,40,A
21000,Participating Unit,No,No,MCSWAN6UNITS,Mc SWAIN,10,PGAE,Merced Irrigation District,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1967,,Merced River,10,A
126700,Participating Unit,No,No,BLKCRK2SOLAR1,McCoy Station,250,SCE,"McCoy Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/14/2016,,,250,A
106700,Participating Unit,No,No,MNDALY6MCGRTH,McGrath Beach Peaker,47.2,SCE,Southern California edison,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,11/1/2012,,,47.2,A
71400,Participating Unit,No,No,TXMCKT6UNIT,McKittrick Cogen,11.2,PGAE,Chevron U.S.A. Inc,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,10/1/1994,,,11.7,A
21100,Participating Unit,No,No,MERCFL6UNIT,Merced Falls,3.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1930,,,3.5,A
124300,Participating Unit,No,No,MERCED1SOLAR2,Merced Solar,1.5,PGAE,Merced Solar LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,5/12/2015,,,1.5,A
124000,Participating Unit,No,No,VALLEY5SOLAR1,Meridian,1.49,SCE,"Kona Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/13/2015,,,1.49,A
136400,Participating Unit,No,No,LILIAC6SOLAR,Mesa Crest,3,SDGE,"NLP Granger A82, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,9/17/2016,,,3,A
115000,Participating Unit,No,No,MSOLAR2SOLAR1,Mesquite Solar 1,165,SCE,"Mesquite Solar 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/1/2014,,,165,A
138100,Participating Unit,No,No,MSOLAR2SOLAR3,"Mesquite Solar 3, LLC",152,SDGE,"Mesquite Solar 3, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,,Phased Implementation: 152 MW commercial out of 152 MW total at completion. As of 12/06/2016,,152,A
97100,Participating Unit,No,Yes,PNCHPP1PL1X2,Midway Peaking LLC,119.91,PGAE,"Midway Peaking, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/4/2009,,,139.8,A
97101,Non-Participating,No,No,PNCHPP1CTG1,Midway Peaking Unit 1,60,PGAE,"Midway Peaking, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE2,5/4/2009,,,69.9,A
97102,Non-Participating,No,No,PNCHPP1CTG2,Midway Peaking Unit 2,60,PGAE,"Midway Peaking, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE2,5/4/2009,,,69.9,A
21400,Participating Unit,No,Yes,SUNSET2UNITS,Midway Sunset Cogeneration Company,248,PGAE,Midway Sunset Cogeneration Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,"QF Conversion, was PGE QF 25C321",,234,A
21401,Non-Participating,Yes,No,SUNSET2UNITA,MIDWAY-SUNSET COGEN CT UNIT A,78,PGAE,Midway Sunset Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,,,78,A
21402,Non-Participating,Yes,No,SUNSET2UNITB,MIDWAY-SUNSET COGEN CT UNIT B,78,PGAE,Midway Sunset Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,,,78,A
21403,Non-Participating,Yes,No,SUNSET2UNITC,MIDWAY-SUNSET COGEN CT UNIT C,78,PGAE,Midway Sunset Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,,,78,A
95600,Participating Unit,No,Yes,MIRLOM6PEAKER,Mira Loma Peaker,46,SCE,SCE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/20/2007,,,49,A
97700,Participating Unit,No,No,MRGT6MEF2,Miramar Energy Facility II,47.9,SDGE,SDG&E,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,8/7/2009,,,49.5,A
125100,Participating Unit,No,No,MERCED1SOLAR1,Mission Solar,1.5,PGAE,Mission Solar LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,5/23/2015,,,1.5,A
120900,Participating Unit,No,Yes,SANDLT2SUNITS,Mojave Solar,275,SCE,Mojave Solar Inc.,SOLAR,STEAM,SUN,NP15,SCE1,12/4/2014,,,311.1,A
120901,Non-Participating,No,No,SANDLT2STGA,SANDLT2STGA,137.5,SCE,Mojave Solar Inc.,SOLAR,STEAM,SUN,NP15,SCE1,12/4/2014,,,140,A
120902,Non-Participating,No,No,SANDLT2STGB,SANDLT2STGB,137.5,SCE,Mojave Solar Inc.,SOLAR,STEAM,SUN,NP15,SCE1,12/4/2014,,,140,A
135600,Participating Unit,No,No,MOJAVW2SOLAR,Mojave West,20,SCE,"SEPV Mojave West, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/15/2016,,,20,A
96000,Participating Unit,Yes,Yes,CSTRVL7PL1X2,Monterey Regional Waste Management District,4.53,PGAE,Monterey Regional Waste Management District,BIOMASS,INTERNAL COMBUSTION,LANDFILL GAS,NP15,PGE3,9/1/2007,,,5.07,A
103700,Participating Unit,No,No,BRDSLD2MTZUM2,Montezuma II,78.2,PGAE,"NextEra Energy Montezuma Wind II, LLC",WIND,WIND,WIND,NP15,PGE2,2/1/2012,,,78.2,A
129600,Participating Unit,No,No,MRLSDS6SOLAR1,Morelos Solar,15,PGAE,"Morelos Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,11/25/2015,,,15,A
131300,Participating Unit,No,No,OASIS6SOLAR1,Morgan Lancaster I,1.5,SCE,WGL Energy Systems Inc,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/9/2015,,,1.5,A
22500,Participating Unit,No,No,MOSSLD7UNIT6,Moss Landing 6,754,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,NATURAL GAS,NP15,PGE3,1/1/1967,,,702,A
22600,Participating Unit,No,No,MOSSLD7UNIT7,Moss Landing 7,755,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,NATURAL GAS,NP15,PGE3,1/1/1968,,,702,A
22700,Participating Unit,No,Yes,MOSSLD2PSP1,Moss Landing CC Plant 1 (Aggregate),510,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,7/1/2002,,,541,A
22701,Non-Participating,No,No,MOSSLD2PSP1G1,"Moss Landing CC Plant 1, Unit 1",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/1/2002,,,170,A
22702,Non-Participating,No,No,MOSSLD2PSP1G2,"Moss Landing CC Plant 1, Unit 2",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/1/2002,,,170,A
22703,Non-Participating,No,No,MOSSLD2PSP1G3,"Moss Landing CC Plant 1, Unit 3",198,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,7/1/2002,,,190,A
22800,Participating Unit,No,Yes,MOSSLD2PSP2,Moss Landing CC Plant 2 (Aggregate),510,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,7/11/2002,,,541,A
22801,Non-Participating,No,No,MOSSLD2PSP2G1,"Moss Landing CC Plant 2, Unit 1",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/11/2002,,,170,A
22802,Non-Participating,No,No,MOSSLD2PSP2G2,"Moss Landing CC Plant 2, Unit 2",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/11/2002,,,170,A
22803,Non-Participating,No,No,MOSSLD2PSP2G3,"Moss Landing CC Plant 2, Unit 3",198,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,7/11/2002,,,190,A
22900,Participating Unit,No,No,MTWIND1UNIT1,Mountain View I,44.4,SCE,"Mountain View Power Partners, L.L.C.",WIND,WIND,WIND,SP15,SCE1,3/24/2001,,,44.4,A
23000,Participating Unit,No,No,MTWIND1UNIT2,Mountain View II,22.2,SCE,"Mountain View Power Partners, L.L.C.",WIND,WIND,WIND,SP15,SCE1,9/17/2001,,,22.2,A
89100,Participating Unit,No,No,MTWIND1UNIT3,Mountain View III,22.44,SCE,Mountain View III Power Partners,WIND,WIND,WIND,SP15,SCE1,12/15/2003,,,22.44,A
104600,Participating Unit,No,No,BLAST1WIND,Mountain View IV Wind,49,SCE,"Mountain View Power Partners IV, LLC",WIND,WIND,WIND,SP15,SCE1,2/23/2012,,,49,A
135900,Participating Unit,No,No,MSTANG2SOLAR,Mustang,30,PGAE,RE Mustang LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,7/12/2016,,,30,A
135000,Participating Unit,No,No,MSTANG2SOLAR3,Mustang 3,40,PGAE,RE Mustang 3 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,5/3/2016,,,40,A
135700,Participating Unit,No,No,MSTANG2SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/9/2016,,,30,A
135200,Participating Unit,No,No,MSTANG2SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/9/2016,,,30,A
23200,Participating Unit,No,No,NAROW22UNIT,NARROWS PH 2 UNIT,55,PGAE,YCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1969,,North Yuba River,55,A
59500,Participating Unit,Yes,No,BOWMN6UNIT,NEVADA POWER AUTHORITY (BOWMAN),6.25,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,8/18/1986,PGE QF 15H015,,6.25,A
59700,Participating Unit,Yes,Yes,NEWARK1QF,NEWARK AREA LUMPED QF UNITS,1.1,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,,,,1.1,A
136500,Participating Unit,No,No,VESTAL2SOLAR1,NICOLIS,20,SCE,"Nicolis, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/15/2016,,,20,A
89600,Participating Unit,Yes,No,NGILAA5SDGDYN,NORTH GILA INTERCHANGE SCHEDULE (YUMA COGENERATION ASSOCIATION),57,SDGE,San Diego Gas and Electric Company,DYNAMIC SCHEDULED,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,3/15/1994,SDGE QF 416,,56.5,C
60100,Participating Unit,Yes,No,NIMTG6NIQF,NORTH ISLAND COGENERATION,42.7,SDGE,SDG&E Exempt,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1/1/1989,SDGE QF 223,,34.5,A
60300,Participating Unit,Yes,No,NIMTG6NICOGN,NORTH ISLAND STEAM TURBINE,4.05,SDGE,SDG&E Exempt,COGENERATION,STEAM,HEAT RECOVERY,SP15,SDG1,1/1/1989,SDGE QF 163,,4.05,A
107700,Participating Unit,No,No,BREGGO6SOLAR,NRG Borrego Solar One,26,SDGE,NRG Solar Borrego I LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,SDG1,2/12/2013,,,26,A
60500,Participating Unit,Yes,No,PTLOMA6NTCQF,NTC/MCRD COGENERATION,22.3,SDGE,SDG&E Exempt,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1/1/1989,SDGE QF 232,,22.3,A
23300,Participating Unit,No,No,NAROW12UNIT,Narrows PH 1 Unit,12,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1942,,South Yuba,12,A
114200,Participating Unit,No,No,CHINO2SASOLR,Nautilus Solar Energy,1.5,SCE,SS San Antonio West LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/20/2013,,,1.5,A
45801,Participating Unit,Yes,No,ETIWND2UNIT1,"New-Indy Ontario, LLC",33.6,SCE,"New-Indy Ontario, LLC",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/1/1985,Formerly SCE QF 2045,,36.6,A
75100,Participating Unit,Yes,No,SNCLRA2UNIT1,New-Indy Oxnard LLC,27.8,SCE,New-Indy Oxnard LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,3/14/1986,Formerly SCE QF 2055,,27.8,A
23400,Participating Unit,No,No,NWCSTL7UNIT1,Newcastle PH,12,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1986,,South Yuba,12,A
106200,Participating Unit,No,No,TWISSL6SOLAR,"Nickel 1 (""NLH1"")",1.5,PGAE,"NLH1 Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,11/27/2012,,,1.5,A
104300,Participating Unit,No,No,BUCKWD1NPALM1,North Palm Springs 1,2.4,SCE,North palm Springs Investments,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/2/2012,,,2.5,A
111800,Participating Unit,No,No,GARNET1SOLAR,North Palm Springs 4A,4,SCE,North Palm Springs Investments LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/2/2012,,,4.12,A
106500,Participating Unit,No,No,JAWBNE2NSRWND,North Sky River Wind Project,160,SCE,"North Sky River Energy, LLC",WIND,WIND,WIND,SP15,SCE1,12/7/2012,,,162,A
125200,Participating Unit,No,No,MNDOTA1SOLAR1,North Star Solar 1,60,PGAE,"North Star Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/20/2015,,,60,A
60900,Participating Unit,Yes,No,CHINO6CIMGEN,O.L.S. ENERGY COMPANY- CHINO-MENS INST.,31.6,SCE,Southern California Edison Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,12/24/1987,SCE QF 2043,,27.6,A
23500,Participating Unit,No,No,BUCKCK7OAKFLT,OAK FLAT PH,1.3,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1985,,North Fork Feather River,1.3,A
91000,Participating Unit,No,No,VINCNT2WESTWD,OASIS POWER PLANT,60,SCE,"OASIS POWER PARTNERS, LLC",WIND,WIND,WIND,SP15,SCE1,3/31/2005,,,60,A
61200,Participating Unit,Yes,No,ULTPCH1UNIT1,"OGDEN POWER PACIFIC, INC. (CHINESE STATION)",22,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE3,6/4/1986,PGE QF 16P002,,22,A
94200,Participating Unit,Yes,Yes,OILFLD7QFUNTS,OIL FIELDS QF AGGREGATION,3.8,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,,,,3.8,A
61500,Participating Unit,No,No,OILDAL1UNIT1,OILDALE ENERGY,40,PGAE,OILDALE ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/29/1984,"QF Conversion, was PGE QF 25C170",,47.5,A
61600,Participating Unit,Yes,Yes,OLINDA2QF,OLINDA AREA LUMPED UNITS,13.3,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1984,,,13.3,A
61700,Participating Unit,Yes,No,OLSEN2UNIT,OLSEN POWER PARTNERS,5.8,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1/3/1990,PGE QF 13H024,,5.8,A
79400,Participating Unit,No,Yes,ONLLPP6UNITS,ONEILL P-G PLANT (AGGREGATE),14,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,14.4,A
79401,Non-Participating,No,No,ONLLPP6UNIT1,ONeill Pump-Generator Plant Unit 1,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79402,Non-Participating,No,No,ONLLPP6UNIT2,ONeill Pump-Generator Plant Unit 2,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79403,Non-Participating,No,No,ONLLPP6UNIT3,ONeill Pump-Generator Plant Unit 3,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79404,Non-Participating,No,No,ONLLPP6UNIT4,ONeill Pump-Generator Plant Unit 4,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79405,Non-Participating,No,No,ONLLPP6UNIT5,ONeill Pump-Generator Plant Unit 5,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79406,Non-Participating,No,No,ONLLPP6UNIT6,ONeill Pump-Generator Plant Unit 6,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
24000,Participating Unit,No,Yes,PADUA2ONTARO,ONTARIO/SIERRA HYDRO PROJECT (AGGREGATE),1.92,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1902,,,1.97,A
61900,Participating Unit,No,No,OROVIL6UNIT,OROVILLE COGEN,7.5,PGAE,"Oroville Cogeneration, LP",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,12/18/1989,QF Conversion Completed: 10/22/2013,,7.5,A
62000,Participating Unit,Yes,Yes,OTAY6UNITB1,OTAY LANDFILL UNITS AGGREGATE,3,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1/1/1987,,,3,A
23600,Participating Unit,No,No,OAKC7UNIT1,Oakland GT #1,55,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1/1/1978,,,74.5,A
23700,Participating Unit,No,No,OAKC7UNIT2,Oakland GT #2,55,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1/1/1978,,,74.5,A
23800,Participating Unit,No,No,OAKC7UNIT3,Oakland GT #3,55,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1/1/1978,,,74.5,A
110900,Participating Unit,No,No,COCOSB6SOLAR,Oakley Solar Project,1.5,PGAE,"Hayworth-Fabian, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/12/2013,,,1.5,A
131800,Participating Unit,No,No,OASIS6SOLAR2,Oasis Solar,20,SCE,NRG Solar Oasis LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/19/2016,,,27.8,A
112500,Participating Unit,No,No,OCTILO5WIND,Ocotillo Wind Energy Facility,265,SDGE,Ocotillo Express LLC,WIND,WIND,WIND,SP15,SDG1,7/30/2013,,,265.4,A
121800,Participating Unit,Yes,No,OLDRV16SOLAR,Old River One,20,PGAE,"RE Old River One, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,12/30/2014,,,20,A
96200,Participating Unit,Yes,No,OLINDA7LNDFIL,Olinda Landfill,5.6,SCE,"Brea Power Partners, L.P.",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SCE1,5/1/2002,,,5.63,A
102100,Participating Unit,No,No,MIRLOM2ONTARO,Ontario RT Solar,5.5,SCE,Southern California Edison (SCE),SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/25/2011,,,5.5,A
99200,Participating Unit,No,Yes,OGROVE6PL1X2,Orange Grove Energy Center,96,SDGE,"Orange Grove Energy, L.P.",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/17/2010,,,100,A
99201,Non-Participating,No,No,OGROVE6CTG1,Orange Grove Energy CTG1,48,SDGE,"Orange Grove Energy, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/17/2010,,,50,A
99202,Non-Participating,No,No,OGROVE6CTG2,Orange Grove Energy CTG2,48,SDGE,"Orange Grove Energy, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/17/2010,,,50,A
118300,Participating Unit,No,No,ARVINN6ORION1,Orion 1 Solar,12,PGAE,"Orion Solar I, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,6/26/2014,,,12,A
119100,Participating Unit,No,No,ARVINN6ORION2,Orion 2 Solar,8,PGAE,"Orion Solar II, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,6/26/2014,,,8,A
24100,Participating Unit,No,No,ORMOND7UNIT1,Ormond Beach Unit 1,741.27,SCE,"RRI Energy Ormond Beach, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1971,,,750,A
24200,Participating Unit,No,No,ORMOND7UNIT2,Ormond Beach Unit 2,775,SCE,"RRI Energy Ormond Beach, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1971,,,750,A
94500,Participating Unit,No,Yes,OTAY7UNITC1,Otay 3 Landfill Generation Facility,3.3,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/8/2007,,,3.75,A
117600,Participating Unit,Yes,No,OTAY6LNDFL5,Otay 5,1.5,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/14/2014,,,1.5,A
117700,Participating Unit,Yes,No,OTAY6LNDFL6,Otay 6,1.5,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/14/2014,,,1.5,A
98000,Participating Unit,No,No,OTMESA2PL1X3,Otay Mesa Energy Center,603.68,SDGE,"Otay Mesa Energy Center, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SDG1,10/3/2009,,,669,A
97200,Participating Unit,No,No,OXMTN6LNDFIL,Ox Mountain Landfill,10.62,PGAE,Ameresco Half Moon Bay LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,4/1/2009,6 internal combustion generator sets @ approximately 1.9 MW each,,11.4,A
24300,Participating Unit,No,No,OXBOW6DRUM,Oxbow PH,6,PGAE,PCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1966,,American River,6,A
62100,Participating Unit,Yes,No,PACLUM6UNIT,PACIFIC LUMBER CO.,28.8,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE1,3/22/1986,PGE QF 19C010,,26.25,A
24400,Participating Unit,No,No,PWEST1UNIT,PACIFIC WEST I,2.1,SCE,"Phoenix Wind Power, LLC",WIND,WIND,WIND,SP15,SCE1,,,,2.1,A
62200,Participating Unit,Yes,Yes,PADUA6QF,PADUA AREA LUMPED UNITS,30.1,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1984,,,29,A
