ISO Index,Classification,QF,Aggregate,Resource_ID,Name_Description,Net Dependable Capacity (MW),PTO Area,Owner or QF ID,ISO Classification,Unit Type,Fuel Type,Zone,Demand Zone,Commercial Operating Date,Comments,River System,Nameplate Capacity (MW),Record Status A-Active Control Area Units AND C-Contract Units Outside Ctrl Area
21100,Participating Unit,No,No,MERCFL_6_UNIT,Merced Falls,3.5,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1930,,,3.5,A
124300,Participating Unit,No,No,MERCED_1_SOLAR2,Merced Solar,1.5,PGAE,Merced Solar LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,5/12/2015,,,1.5,A
124000,Participating Unit,No,No,VALLEY_5_SOLAR1,Meridian,1.49,SCE,"Kona Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/13/2015,,,1.49,A
136400,Participating Unit,No,No,LILIAC_6_SOLAR,Mesa Crest,3,SDGE,"NLP Granger A82, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,9/17/2016,,,3,A
115000,Participating Unit,No,No,MSOLAR_2_SOLAR1,Mesquite Solar 1,165,SCE,"Mesquite Solar 1, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/1/2014,,,165,A
138100,Participating Unit,No,No,MSOLAR_2_SOLAR3,"Mesquite Solar 3, LLC",152,SDGE,"Mesquite Solar 3, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SDG1,,Phased Implementation: 152 MW commercial out of 152 MW total at completion. As of 12/06/2016,,152,A
97100,Participating Unit,No,Yes,PNCHPP_1_PL1X2,Midway Peaking LLC,119.91,PGAE,"Midway Peaking, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,5/4/2009,,,139.8,A
97101,Non-Participating,No,No,PNCHPP_1_CTG1,Midway Peaking Unit 1,60,PGAE,"Midway Peaking, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE2,5/4/2009,,,69.9,A
97102,Non-Participating,No,No,PNCHPP_1_CTG2,Midway Peaking Unit 2,60,PGAE,"Midway Peaking, LLC",PEAKER,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE2,5/4/2009,,,69.9,A
21400,Participating Unit,No,Yes,SUNSET_2_UNITS,Midway Sunset Cogeneration Company,248,PGAE,Midway Sunset Cogeneration Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,"QF Conversion, was PGE QF 25C321",,234,A
21401,Non-Participating,Yes,No,SUNSET_2_UNIT A,MIDWAY-SUNSET COGEN CT UNIT A,78,PGAE,Midway Sunset Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,,,78,A
21402,Non-Participating,Yes,No,SUNSET_2_UNIT B,MIDWAY-SUNSET COGEN CT UNIT B,78,PGAE,Midway Sunset Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,,,78,A
21403,Non-Participating,Yes,No,SUNSET_2_UNIT C,MIDWAY-SUNSET COGEN CT UNIT C,78,PGAE,Midway Sunset Cogeneration Company,THERMAL,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/18/1989,,,78,A
95600,Participating Unit,No,Yes,MIRLOM_6_PEAKER,Mira Loma Peaker,46,SCE,SCE,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/20/2007,,,49,A
97700,Participating Unit,No,No,MRGT_6_MEF2,Miramar Energy Facility II,47.9,SDGE,SDG&E,PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,8/7/2009,,,49.5,A
125100,Participating Unit,No,No,MERCED_1_SOLAR1,Mission Solar,1.5,PGAE,Mission Solar LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,5/23/2015,,,1.5,A
120900,Participating Unit,No,Yes,SANDLT_2_SUNITS,Mojave Solar,275,SCE,Mojave Solar Inc.,SOLAR,STEAM,SUN,NP15,SCE1,12/4/2014,,,311.1,A
120901,Non-Participating,No,No,SANDLT_2_STGA,SANDLT_2_STGA,137.5,SCE,Mojave Solar Inc.,SOLAR,STEAM,SUN,NP15,SCE1,12/4/2014,,,140,A
120902,Non-Participating,No,No,SANDLT_2_STGB,SANDLT_2_STGB,137.5,SCE,Mojave Solar Inc.,SOLAR,STEAM,SUN,NP15,SCE1,12/4/2014,,,140,A
135600,Participating Unit,No,No,MOJAVW_2_SOLAR,Mojave West,20,SCE,"SEPV Mojave West, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,6/15/2016,,,20,A
96000,Participating Unit,Yes,Yes,CSTRVL_7_PL1X2,Monterey Regional Waste Management District,4.53,PGAE,Monterey Regional Waste Management District,BIOMASS,INTERNAL COMBUSTION,LANDFILL GAS,NP15,PGE3,9/1/2007,,,5.07,A
96001,Non-Participating,Yes,No,,Monterey Regional Waste Management District U1C06,,PGAE,Monterey Regional Waste Management District,BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,9/1/2007,,,1.6,A
96004,Non-Participating,Yes,No,,Monterey Regional Waste Management District U4J09,,PGAE,Monterey Regional Waste Management District,BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,9/1/2007,,,1.43,A
96003,Non-Participating,Yes,No,,Monterey Regional Waste Management District U3J98,,PGAE,Monterey Regional Waste Management District,BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,9/1/2007,,,0.99,A
96002,Non-Participating,Yes,No,,Monterey Regional Waste Management District U2J02,,PGAE,Monterey Regional Waste Management District,BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,9/1/2007,,,1.06,A
103700,Participating Unit,No,No,BRDSLD_2_MTZUM2,Montezuma II,78.2,PGAE,"NextEra Energy Montezuma Wind II, LLC",WIND,WIND,WIND,NP15,PGE2,2/1/2012,,,78.2,A
129600,Participating Unit,No,No,MRLSDS_6_SOLAR1,Morelos Solar,15,PGAE,"Morelos Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,11/25/2015,,,15,A
131300,Participating Unit,No,No,OASIS_6_SOLAR1,Morgan Lancaster I,1.5,SCE,WGL Energy Systems Inc,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/9/2015,,,1.5,A
22500,Participating Unit,No,No,MOSSLD_7_UNIT 6,Moss Landing 6,754,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,NATURAL GAS,NP15,PGE3,1/1/1967,,,702,A
22600,Participating Unit,No,No,MOSSLD_7_UNIT 7,Moss Landing 7,755,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,NATURAL GAS,NP15,PGE3,1/1/1968,,,702,A
22700,Participating Unit,No,Yes,MOSSLD_2_PSP1,Moss Landing CC Plant 1 (Aggregate),510,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,7/1/2002,,,541,A
22701,Non-Participating,No,No,MOSSLD_2_PSP1G1,"Moss Landing CC Plant 1, Unit 1",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/1/2002,,,170,A
22702,Non-Participating,No,No,MOSSLD_2_PSP1G2,"Moss Landing CC Plant 1, Unit 2",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/1/2002,,,170,A
22703,Non-Participating,No,No,MOSSLD_2_PSP1G3,"Moss Landing CC Plant 1, Unit 3",198,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,7/1/2002,,,190,A
22800,Participating Unit,No,Yes,MOSSLD_2_PSP2,Moss Landing CC Plant 2 (Aggregate),510,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,NP15,PGE3,7/11/2002,,,541,A
22801,Non-Participating,No,No,MOSSLD_2_PSP2G1,"Moss Landing CC Plant 2, Unit 1",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/11/2002,,,170,A
22802,Non-Participating,No,No,MOSSLD_2_PSP2G2,"Moss Landing CC Plant 2, Unit 2",176,PGAE,"Dynegy Moss Landing, LLC",THERMAL,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,7/11/2002,,,170,A
22803,Non-Participating,No,No,MOSSLD_2_PSP2G3,"Moss Landing CC Plant 2, Unit 3",198,PGAE,"Dynegy Moss Landing, LLC",THERMAL,STEAM,HEAT RECOVERY,NP15,PGE3,7/11/2002,,,190,A
22900,Participating Unit,No,No,MTWIND_1_UNIT 1,Mountain View I,44.4,SCE,"Mountain View Power Partners, L.L.C.",WIND,WIND,WIND,SP15,SCE1,3/24/2001,,,44.4,A
23000,Participating Unit,No,No,MTWIND_1_UNIT 2,Mountain View II,22.2,SCE,"Mountain View Power Partners, L.L.C.",WIND,WIND,WIND,SP15,SCE1,9/17/2001,,,22.2,A
89100,Participating Unit,No,No,MTWIND_1_UNIT 3,Mountain View III,22.44,SCE,Mountain View III Power Partners,WIND,WIND,WIND,SP15,SCE1,12/15/2003,,,22.44,A
104600,Participating Unit,No,No,BLAST_1_WIND,Mountain View IV Wind,49,SCE,"Mountain View Power Partners IV, LLC",WIND,WIND,WIND,SP15,SCE1,2/23/2012,,,49,A
135900,Participating Unit,No,No,MSTANG_2_SOLAR,Mustang,30,PGAE,RE Mustang LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE4,7/12/2016,,,30,A
135000,Participating Unit,No,No,MSTANG_2_SOLAR3,Mustang 3,40,PGAE,RE Mustang 3 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE2,5/3/2016,,,40,A
135700,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/9/2016,,,30,A
135200,Participating Unit,No,No,MSTANG_2_SOLAR4,Mustang 4,30,PGAE,RE Mustang 4 LLC,SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/9/2016,,,30,A
23200,Participating Unit,No,No,NAROW2_2_UNIT,NARROWS PH 2 UNIT,55,PGAE,YCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1969,,North Yuba River,55,A
59500,Participating Unit,Yes,No,BOWMN_6_UNIT,NEVADA POWER AUTHORITY (BOWMAN),6.25,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,8/18/1986,PGE QF 15H015,,6.25,A
59700,Participating Unit,Yes,Yes,NEWARK_1_QF,NEWARK AREA LUMPED QF UNITS,1.1,PGAE,Pacific Gas & Electric Company,WIND,WIND,WIND,NP15,PGE3,,,,1.1,A
59703,Non-Participating,Yes,No,,HAYWARD AREA REC & PARK DIST.,,PGAE,01C201,COGENERATION,,NATURAL GAS,NP15,PGE3,2/2/1988,,,0.06,A
59702,Non-Participating,Yes,No,,DONALD R. CHENOWETH,,PGAE,01W119,WIND,WIND,WIND,NP15,PGE3,8/2/1982,,,0.01,A
136500,Participating Unit,No,No,VESTAL_2_SOLAR1,NICOLIS,20,SCE,"Nicolis, LLC",SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,9/15/2016,,,20,A
89600,Participating Unit,Yes,No,NGILAA_5_SDGDYN,NORTH GILA INTERCHANGE SCHEDULE (YUMA COGENERATION ASSOCIATION),57,SDGE,San Diego Gas and Electric Company,DYNAMIC SCHEDULED,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,3/15/1994,SDGE QF 416,,56.5,C
60100,Participating Unit,Yes,No,NIMTG_6_NIQF,NORTH ISLAND COGENERATION,42.7,SDGE,SDG&E Exempt,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1/1/1989,SDGE QF 223,,34.5,A
60300,Participating Unit,Yes,No,NIMTG_6_NICOGN,NORTH ISLAND STEAM TURBINE,4.05,SDGE,SDG&E Exempt,COGENERATION,STEAM,HEAT RECOVERY,SP15,SDG1,1/1/1989,SDGE QF 163,,4.05,A
107700,Participating Unit,No,No,BREGGO_6_SOLAR,NRG Borrego Solar One,26,SDGE,NRG Solar Borrego I LLC,SOLAR,PHOTO VOLTAIC,SUN,ZP26,SDG1,2/12/2013,,,26,A
60500,Participating Unit,Yes,No,PTLOMA_6_NTCQF,NTC/MCRD COGENERATION,22.3,SDGE,SDG&E Exempt,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,1/1/1989,SDGE QF 232,,22.3,A
23300,Participating Unit,No,No,NAROW1_2_UNIT,Narrows PH 1 Unit,12,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1942,,South Yuba,12,A
114200,Participating Unit,No,No,CHINO_2_SASOLR,Nautilus Solar Energy,1.5,SCE,SS San Antonio West LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,12/20/2013,,,1.5,A
45801,Participating Unit,Yes,No,ETIWND_2_UNIT1,"New-Indy Ontario, LLC",33.6,SCE,"New-Indy Ontario, LLC",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,9/1/1985,Formerly SCE QF 2045,,36.6,A
75100,Participating Unit,Yes,No,SNCLRA_2_UNIT1,New-Indy Oxnard LLC,27.8,SCE,New-Indy Oxnard LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,3/14/1986,Formerly SCE QF 2055,,27.8,A
23400,Participating Unit,No,No,NWCSTL_7_UNIT 1,Newcastle PH,12,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1986,,South Yuba,12,A
106200,Participating Unit,No,No,TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",1.5,PGAE,"NLH1 Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,11/27/2012,,,1.5,A
104300,Participating Unit,No,No,BUCKWD_1_NPALM1,North Palm Springs 1,2.4,SCE,North palm Springs Investments,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,4/2/2012,,,2.5,A
111800,Participating Unit,No,No,GARNET_1_SOLAR,North Palm Springs 4A,4,SCE,North Palm Springs Investments LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,11/2/2012,,,4.12,A
106500,Participating Unit,No,No,JAWBNE_2_NSRWND,North Sky River Wind Project,160,SCE,"North Sky River Energy, LLC",WIND,WIND,WIND,SP15,SCE1,12/7/2012,,,162,A
125200,Participating Unit,No,No,MNDOTA_1_SOLAR1,North Star Solar 1,60,PGAE,"North Star Solar, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/20/2015,,,60,A
60900,Participating Unit,Yes,No,CHINO_6_CIMGEN,O.L.S. ENERGY COMPANY- CHINO-MENS INST.,31.6,SCE,Southern California Edison Company,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,SP15,SCE1,12/24/1987,SCE QF 2043,,27.6,A
23500,Participating Unit,No,No,BUCKCK_7_OAKFLT,OAK FLAT PH,1.3,PGAE,PG&E,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1985,,North Fork Feather River,1.3,A
91000,Participating Unit,No,No,VINCNT_2_WESTWD,OASIS POWER PLANT,60,SCE,"OASIS POWER PARTNERS, LLC",WIND,WIND,WIND,SP15,SCE1,3/31/2005,,,60,A
61200,Participating Unit,Yes,No,ULTPCH_1_UNIT 1,"OGDEN POWER PACIFIC, INC. (CHINESE STATION)",22,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE3,6/4/1986,PGE QF 16P002,,22,A
94200,Participating Unit,Yes,Yes,OILFLD_7_QFUNTS,OIL FIELDS QF AGGREGATION,3.8,PGAE,,HYDRO,HYDRO,WATER,NP15,PGE3,,,,3.8,A
58403,Non-Participating,Yes,No,,MONTEREY CTY WATER RES AGENCY,3.8,PGAE,18H034,HYDRO,HYDRO,WATER,NP15,PGE3,7/13/1987,Added to OILFLD QF aggregation 3/1/2007. Formerly part of MOSSLD_1_QF aggregation.,,3.8,A
61500,Participating Unit,No,No,OILDAL_1_UNIT 1,OILDALE ENERGY,40,PGAE,OILDALE ENERGY LLC,COGENERATION,COMBUSTION TURBINE,NATURAL GAS,ZP26,PGE4,12/29/1984,"QF Conversion, was PGE QF 25C170",,47.5,A
61600,Participating Unit,Yes,Yes,OLINDA_2_QF,OLINDA AREA LUMPED UNITS,13.3,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1984,,,13.3,A
61602,Non-Participating,Yes,No,,BREA POWER PARTNERS L. P.,,SCE,1010,BIOMASS,,,SP15,SCE1,10/25/1984,,,4.9,A
61601,Non-Participating,Yes,No,,"AMERICAN ENERGY, INC. (FULLERTON HYDRO)",,SCE,4137,HYDRO,,,SP15,SCE1,12/20/1986,,,0.34,A
61700,Participating Unit,Yes,No,OLSEN_2_UNIT,OLSEN POWER PARTNERS,5.8,PGAE,Pacific Gas & Electric Company,HYDRO,HYDRO,WATER,NP15,PGE3,1/3/1990,PGE QF 13H024,,5.8,A
79400,Participating Unit,No,Yes,ONLLPP_6_UNITS,ONEILL P-G PLANT (AGGREGATE),14,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,14.4,A
79401,Non-Participating,No,No,ONLLPP_6_UNIT 1,ONeill Pump-Generator Plant Unit 1,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79402,Non-Participating,No,No,ONLLPP_6_UNIT 2,ONeill Pump-Generator Plant Unit 2,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79403,Non-Participating,No,No,ONLLPP_6_UNIT 3,ONeill Pump-Generator Plant Unit 3,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79404,Non-Participating,No,No,ONLLPP_6_UNIT 4,ONeill Pump-Generator Plant Unit 4,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79405,Non-Participating,No,No,ONLLPP_6_UNIT 5,ONeill Pump-Generator Plant Unit 5,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
79406,Non-Participating,No,No,ONLLPP_6_UNIT 6,ONeill Pump-Generator Plant Unit 6,2.1,PGAE,USBR,HYDRO,PUMPED STORAGE,WATER,NP15,PGE3,1/1/1967,,,2.4,A
24000,Participating Unit,No,Yes,PADUA_2_ONTARO,ONTARIO/SIERRA HYDRO PROJECT (AGGREGATE),1.92,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1902,,,1.97,A
24001,Non-Participating,No,No,,Ontario PH 1 Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1902,,,0.3,A
24002,Non-Participating,No,No,,Ontario PH 1 Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1902,,,0.3,A
24006,Non-Participating,No,No,,Sierra Unit 2,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1922,,,0.37,A
24004,Non-Participating,No,No,,Ontario PH 2 Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1963,,,0.33,A
24005,Non-Participating,No,No,,Sierra Unit 1,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1922,,,0.37,A
24003,Non-Participating,No,No,,Ontario PH 1 Unit 3,,SCE,SCE,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1902,,,0.3,A
61900,Participating Unit,No,No,OROVIL_6_UNIT,OROVILLE COGEN,7.5,PGAE,"Oroville Cogeneration, LP",COGENERATION,COMBUSTION TURBINE,NATURAL GAS,NP15,PGE3,12/18/1989,QF Conversion Completed: 10/22/2013,,7.5,A
62000,Participating Unit,Yes,Yes,OTAY_6_UNITB1,OTAY LANDFILL UNITS AGGREGATE,3,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1/1/1987,,,3,A
62002,Non-Participating,Yes,No,,Otay 1 and 2 Landfill Generation Facility Unit 2,,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1/1/1991,,,1.5,A
62001,Non-Participating,Yes,No,,Otay 1 and 2 Landfill Generation Facility Unit 1,,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,1/1/1987,,,1.5,A
23600,Participating Unit,No,No,OAK C_7_UNIT 1,Oakland GT #1,55,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1/1/1978,,,74.5,A
23700,Participating Unit,No,No,OAK C_7_UNIT 2,Oakland GT #2,55,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1/1/1978,,,74.5,A
23800,Participating Unit,No,No,OAK C_7_UNIT 3,Oakland GT #3,55,PGAE,Dynegy Oakland LLC,PEAKER,COMBUSTION TURBINE,DIESEL / OIL,NP15,PGE3,1/1/1978,,,74.5,A
110900,Participating Unit,No,No,COCOSB_6_SOLAR,Oakley Solar Project,1.5,PGAE,"Hayworth-Fabian, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,6/12/2013,,,1.5,A
131800,Participating Unit,No,No,OASIS_6_SOLAR2,Oasis Solar,20,SCE,NRG Solar Oasis LLC,SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,1/19/2016,,,27.8,A
112500,Participating Unit,No,No,OCTILO_5_WIND,Ocotillo Wind Energy Facility,265,SDGE,Ocotillo Express LLC,WIND,WIND,WIND,SP15,SDG1,7/30/2013,,,265.4,A
121800,Participating Unit,Yes,No,OLDRV1_6_SOLAR,Old River One,20,PGAE,"RE Old River One, LLC",SOLAR,PHOTO VOLTAIC,SUN,NP15,PGE3,12/30/2014,,,20,A
96200,Participating Unit,Yes,No,OLINDA_7_LNDFIL,Olinda Landfill,5.6,SCE,"Brea Power Partners, L.P.",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SCE1,5/1/2002,,,5.63,A
102100,Participating Unit,No,No,MIRLOM_2_ONTARO,Ontario RT Solar,5.5,SCE,Southern California Edison (SCE),SOLAR,PHOTO VOLTAIC,SUN,SP15,SCE1,8/25/2011,,,5.5,A
99200,Participating Unit,No,Yes,OGROVE_6_PL1X2,Orange Grove Energy Center,96,SDGE,"Orange Grove Energy, L.P.",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/17/2010,,,100,A
99201,Non-Participating,No,No,OGROVE_6_CTG1,Orange Grove Energy CTG1,48,SDGE,"Orange Grove Energy, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/17/2010,,,50,A
99202,Non-Participating,No,No,OGROVE_6_CTG2,Orange Grove Energy CTG2,48,SDGE,"Orange Grove Energy, LP",PEAKER,COMBUSTION TURBINE,NATURAL GAS,SP15,SDG1,6/17/2010,,,50,A
118300,Participating Unit,No,No,ARVINN_6_ORION1,Orion 1 Solar,12,PGAE,"Orion Solar I, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,6/26/2014,,,12,A
119100,Participating Unit,No,No,ARVINN_6_ORION2,Orion 2 Solar,8,PGAE,"Orion Solar II, LLC",SOLAR,PHOTO VOLTAIC,SUN,ZP26,PGE3,6/26/2014,,,8,A
24100,Participating Unit,No,No,ORMOND_7_UNIT 1,Ormond Beach Unit 1,741.27,SCE,"RRI Energy Ormond Beach, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1971,,,750,A
24200,Participating Unit,No,No,ORMOND_7_UNIT 2,Ormond Beach Unit 2,775,SCE,"RRI Energy Ormond Beach, Inc.",THERMAL,STEAM,NATURAL GAS,SP15,SCE1,1/1/1971,,,750,A
94500,Participating Unit,No,Yes,OTAY_7_UNITC1,Otay 3 Landfill Generation Facility,3.3,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/8/2007,,,3.75,A
94502,Non-Participating,Yes,No,,Otay 3 Landfill Generation Facility Unit 1,,SDGE,"Otay Landfill Gas, LLC",BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/8/2007,,,1.88,A
94501,Non-Participating,Yes,No,,Otay 3 Landfill Generation Facility Unit 1,,SDGE,"Otay Landfill Gas, LLC",BIOGAS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/8/2007,,,1.88,A
117600,Participating Unit,Yes,No,OTAY_6_LNDFL5,Otay 5,1.5,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/14/2014,,,1.5,A
117700,Participating Unit,Yes,No,OTAY_6_LNDFL6,Otay 6,1.5,SDGE,"Otay Landfill Gas, LLC",BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,SP15,SDG1,3/14/2014,,,1.5,A
98000,Participating Unit,No,No,OTMESA_2_PL1X3,Otay Mesa Energy Center,603.68,SDGE,"Otay Mesa Energy Center, LLC",THERMAL,COMBINED CYCLE,NATURAL GAS,SP15,SDG1,10/3/2009,,,669,A
97200,Participating Unit,No,No,OXMTN_6_LNDFIL,Ox Mountain Landfill,10.62,PGAE,Ameresco Half Moon Bay LLC,BIOMASS,RECIPROCATING ENGINE,LANDFILL GAS,NP15,PGE3,4/1/2009,6 internal combustion generator sets @ approximately 1.9 MW each,,11.4,A
24300,Participating Unit,No,No,OXBOW_6_DRUM,Oxbow PH,6,PGAE,PCWA,HYDRO,HYDRO,WATER,NP15,PGE3,1/1/1966,,American River,6,A
62100,Participating Unit,Yes,No,PACLUM_6_UNIT,PACIFIC LUMBER CO.,28.8,PGAE,Pacific Gas & Electric Company,BIOMASS,STEAM,WOOD WASTE,NP15,PGE1,3/22/1986,PGE QF 19C010,,26.25,A
24400,Participating Unit,No,No,PWEST_1_UNIT,PACIFIC WEST I,2.1,SCE,"Phoenix Wind Power, LLC",WIND,WIND,WIND,SP15,SCE1,,,,2.1,A
62200,Participating Unit,Yes,Yes,PADUA_6_QF,PADUA AREA LUMPED UNITS,30.1,SCE,VARIOUS,HYDRO,HYDRO,WATER,SP15,SCE1,1/1/1984,,,29,A
62204,Non-Participating,Yes,No,,MONTE VISTA WATER DISTRICT,,SCE,4147,HYDRO,,,SP15,SCE1,8/5/1990,,,0.87,A
62209,Non-Participating,Yes,No,,THREE VALLEYS MWD (FULTON ROAD),,SCE,4035,HYDRO,,,SP15,SCE1,4/2/1987,,,0.2,A
62210,Non-Participating,Yes,No,,THREE VALLEYS MWD (MIRAMAR),,SCE,4036,HYDRO,,,SP15,SCE1,4/13/1987,,,0.52,A
62211,Non-Participating,Yes,No,,THREE VALLEYS MWD (WILLIAMS),,SCE,4037,HYDRO,,,SP15,SCE1,4/3/1987,,,0.35,A
62206,Non-Participating,Yes,No,,"PAPER PAK PRODUCTS,INCORPORATED",,SCE,2031,COGENERATION,,,SP15,SCE1,10/1/1984,,,1.4,A
