,wkt_geom,name,Number,Substation Longitude,Substation Latitude,geometry,index_right,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,YEAR,PEAK_MONTH,AVAIL_CAP,PLAN_OUT,UNPLAN_OUT,OTHER_OUT,TOTAL_CAP,PEAK_LOAD,MIN_LOAD,SHAPE_Leng,SHAPE_Area,State
1040,PointZ (-96.34194300000000055 32.0340379453791968 0),CORSICANA 1 0,5476,-96.341943,32.03403795,POINT (346912.30539836 -1431285.836343471),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1041,PointZ (-97.63562500000000455 31.03543397965210104 0),HARKER HEIGHTS 0,5477,-97.635625,31.03543398,POINT (226919.4031852405 -1545839.26022863),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1042,PointZ (-96.95130299999999579 32.79116075924029872 0),IRVING 3 0,5478,-96.951303,32.79116076,POINT (286530.8288239431 -1349890.174267837),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1043,PointZ (-97.30222700000000202 32.52841675450049763 0),BURLESON 0,5479,-97.302227,32.52841675,POINT (254373.2337174484 -1380036.067208155),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1044,PointZ (-97.29790699999999504 32.52538145922260071 0),BURLESON 1,5480,-97.297907,32.52538146,POINT (254789.748529305 -1380358.654904763),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1045,PointZ (-97.49988100000000202 32.63162564334989924 0),FORT WORTH 28 0,5481,-97.499881,32.63162564,POINT (235448.8232781267 -1369194.946293236),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1046,PointZ (-96.79191400000000556 32.8316581577840978 0),DALLAS 23 0,5482,-96.791914,32.83165816,POINT (301353.7935677643 -1344866.699936153),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1047,PointZ (-97.20478400000000363 32.88054362210630188 0),NORTH RICHLAND HILLS 1 0,5483,-97.204784,32.88054362,POINT (262432.1230815187 -1340823.409614681),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1048,PointZ (-99.2817579999999964 31.99776632041099944 0),CROSS PLAINS 0,5484,-99.281758,31.99776632,POINT (68168.24599813936 -1442396.534174367),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1049,PointZ (-96.71466100000000665 32.11377992764929701 0),BLOOMING GROVE 0,5485,-96.714661,32.11377993,POINT (311291.5938407428 -1423907.556526447),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1050,PointZ (-98.28787400000000218 29.48338678623699849 0),CONVERSE 0,6001,-98.287874,29.48338679,POINT (167242.9949200091 -1718453.485713711),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1051,PointZ (-98.65261300000000233 29.64734419086120099 0),SAN ANTONIO 46 0,6002,-98.652613,29.64734419,POINT (131379.727546985 -1701015.303296993),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1052,PointZ (-97.25279999999999347 30.12847644435170125 0),BASTROP 0,6003,-97.2528,30.12847644,POINT (266391.7634738127 -1644777.227847959),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1053,PointZ (-97.234800000000007 30.13470353150890091 0),BASTROP 1,6004,-97.2348,30.13470353,POINT (268117.6561294671 -1644035.295406937),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1054,PointZ (-97.234800000000007 30.12069201051910028 0),BASTROP 2,6005,-97.2348,30.12069201,POINT (268159.9972679625 -1645579.810405032),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1055,PointZ (-97.25820000000000221 30.13143434705790114 0),BASTROP 3,6006,-97.2582,30.13143435,POINT (265859.4841132898 -1644467.751054623),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1056,PointZ (-97.25820000000000221 30.12832074383479863 0),BASTROP 4,6007,-97.2582,30.12832074,POINT (265868.8138160254 -1644810.972180918),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1057,PointZ (-97.25820000000000221 30.12520704241419978 0),BASTROP 5,6008,-97.2582,30.12520704,POINT (265878.143265796 -1645154.20202372),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1058,PointZ (-97.25820000000000221 30.12209324280210154 0),BASTROP 6,6009,-97.2582,30.12209324,POINT (265887.4724925058 -1645497.441684986),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1059,PointZ (-97.25820000000000221 30.11897934500479934 0),BASTROP 7,6010,-97.2582,30.11897935,POINT (265896.8014661358 -1645840.690062032),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1060,PointZ (-98.04397600000000068 29.59669673109640087 0),MARION 2 0,6011,-98.043976,29.59669673,POINT (190823.0680435789 -1705467.470916546),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1061,PointZ (-97.20989899999999295 30.29145181971849965 0),PAIGE 0,6012,-97.209899,30.29145182,POINT (270052.4039116993 -1626677.692324454),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1062,PointZ (-98.58981099999999742 29.36641628020189998 0),SAN ANTONIO 42 0,6013,-98.589811,29.36641628,POINT (137930.8144014369 -1731868.805640621),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1063,PointZ (-97.2923279999999977 29.68979973635940084 0),WAELDER 0,6014,-97.292328,29.68979974,POINT (263853.2690450161 -1693242.439195004),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1064,PointZ (-98.73366699999999696 29.27863894958629842 0),ATASCOSA 0,6015,-98.733667,29.27863895,POINT (123981.2262822938 -1741753.946158543),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1065,PointZ (-98.56767899999999827 29.45437681833779919 0),SAN ANTONIO 40 0,6016,-98.567679,29.45437682,POINT (139959.4101882695 -1722143.687388411),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1066,PointZ (-98.21695200000000625 29.56874189820180021 0),CIBOLO 0,6017,-98.216952,29.5687419,POINT (174005.0830398481 -1708910.551494214),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1067,PointZ (-97.65560000000000684 30.23613371029890118 0),AUSTIN 6 0,6018,-97.6556,30.23613371,POINT (227069.4067943069 -1634055.689825746),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1068,PointZ (-97.76245000000000118 30.28580747559389863 0),AUSTIN 25 0,6019,-97.76245,30.28580748,POINT (216601.4555857557 -1628852.446334295),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1069,PointZ (-98.36875200000000063 30.52159692282739911 0),HORSESHOE BAY 0,6020,-98.368752,30.52159692,POINT (157497.258538894 -1604159.453373926),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1070,PointZ (-97.90357699999999852 30.55883108885279853 0),LEANDER 1 0,6021,-97.903577,30.55883109,POINT (202314.4946739398 -1599085.201155938),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1071,PointZ (-97.89925700000000575 30.55883108885279853 0),LEANDER 1 1,6022,-97.899257,30.55883109,POINT (202731.2945635815 -1599075.086738095),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1072,PointZ (-97.90357699999999852 30.55449101078610141 0),LEANDER 1 2,6023,-97.903577,30.55449101,POINT (202324.5145810193 -1599563.896439603),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1073,PointZ (-97.68212200000000678 30.29991358252700095 0),AUSTIN 10 0,6024,-97.682122,30.29991358,POINT (224339.3778496235 -1627092.605427657),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1074,PointZ (-98.52166200000000629 29.58439296419649978 0),SAN ANTONIO 31 0,6025,-98.521662,29.58439296,POINT (144247.6995963115 -1707744.035817457),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1075,PointZ (-98.70202799999999854 29.33631579687279967 0),SAN ANTONIO 49 0,6026,-98.702028,29.3363158,POINT (126997.9864215017 -1735355.325212057),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1076,PointZ (-97.35762400000000127 30.33423410653189833 0),ELGIN 0,6027,-97.357624,30.33423411,POINT (255635.7980353564 -1622409.093599326),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1077,PointZ (-97.852406000000002 30.21056826558289998 0),AUSTIN 31 0,6028,-97.852406,30.21056827,POINT (208072.6398377069 -1637368.603738065),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1078,PointZ (-97.87816100000000574 28.94121112500529946 0),RUNGE 0,6029,-97.878161,28.94121113,POINT (208492.0370386527 -1777278.425482947),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1079,PointZ (-97.06553300000000206 29.19133885120519878 0),YOAKUM 0,6030,-97.065533,29.19133885,POINT (287522.4769947134 -1747425.559698645),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
1080,PointZ (-97.05473299999999881 29.19291022879059838 0),YOAKUM 1,6031,-97.054733,29.19291023,POINT (288575.2096603011 -1747216.802711883),7.0,8.0,5723,"ELECTRIC RELIABILITY COUNCIL OF TEXAS, INC.",7620 METRO CENTER DRIVE,AUSTIN,TX,78744,(512) 225-7000,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2019-06-20,OTHER,2020-05-15,http://www.ercot.com/,2018,7.0,94370.0,161.0,2462.0,-365.0,97017.0,72236.0,35202.0,10449400.752339242,698096582274.3453,Texas
