TSMachine,MargCost $/MWh,MVABase,MWMax,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MWMin,MvarMin,MvarMax,CostModel,PartFact,Fuel Cost $/MBTU,Heat Rate MBTU/MWh
GENROU,18.85,20,20,28854,NG (Natural Gas),VICTORVILLE 7 8,1,Closed,19.92,-2.22,1.02018,YES,YES,3.14,-2.22,10.18,Cubic,20,4.086,4.613313754
GENROU,17.39,22.39,20,28820,NG (Natural Gas),IRVINE 9 2,1,Closed,19.92,10.18,1.02603,YES,YES,3.54,-2.22,10.18,Cubic,20,3.768,4.615180467
GENSAL,0,21.17,19.83,74324,WAT (Water),MURTAUGH 2,3,Closed,19.83,7.62,1.01871,NO,YES,6.31,-0.97,7.62,Cubic,19.83,0,
GENSAL,0,36.35,24.6,20385,WAT (Water),MEADOW VALLEY 2 1,1,Closed,19.64,9.45,1.04,NO,YES,5.58,-1.21,9.45,Cubic,24.6,0,
GENROU,18.3,21.73,19.6,30281,NG (Natural Gas),SPARKS 8 1,3,Closed,19.52,-2.18,1.01528,YES,YES,4.21,-2.18,9.98,Cubic,19.6,4.957,3.691749042
GENROU,19.91,19.6,19.6,60851,NG (Natural Gas),ARVADA 10 2,3,Closed,19.52,9.98,1.01969,YES,YES,9.51,-2.18,9.98,Cubic,19.6,4.375,4.550857143
GENROU,18.66,26.22,19.6,60850,NG (Natural Gas),ARVADA 10 1,2,Closed,19.52,9.98,1.0192,YES,YES,5.44,-2.18,9.98,Cubic,19.6,4.078,4.575772437
GENROU,18.81,19.67,19.6,60850,NG (Natural Gas),ARVADA 10 1,1,Closed,19.52,9.98,1.0192,YES,YES,2.26,-2.18,9.98,Cubic,19.6,4.078,4.612555174
GENROU,20.55,65.08,45.57,60732,NG (Natural Gas),BRUSH 2 2,1,Closed,19.48,-5.06,1.02508,YES,YES,18.81,-5.06,23.19,Cubic,45.57,4.422,4.647218453
,0,36.64,33.3,29047,WND (Wind),NORTH PALM SPRINGS 7 2,2,Closed,19.32,-4.8,1.0192,NO,YES,7.62,-4.8,7.09,Cubic,33.3,0,
GENSAL,0,24.5,24.5,13655,WAT (Water),TRAIL 1,2,Closed,19.26,-1.2,1.01626,NO,YES,9.1,-1.2,9.41,Cubic,24.5,0,
GENSAL,0,32.03,26.7,20323,WAT (Water),BURNEY 2 1,3,Closed,19.2,-1.31,1.0192,NO,YES,11.69,-1.31,10.25,Cubic,26.7,0,
,0,39.17,28.33,40793,SUN (Solar),TONOPAH 3 1,4,Closed,19.12,0,1.0192,NO,YES,5.18,0,0,Cubic,28.33,0,
,0,33.81,28.33,40793,SUN (Solar),TONOPAH 3 1,2,Closed,19,0,1.0192,NO,YES,12.07,0,0,Cubic,28.33,0,
GENROU,19.18,21.08,19,60773,NG (Natural Gas),ARVADA 9 1,2,Closed,18.92,9.67,1.0192,YES,YES,4.22,-2.11,9.67,Cubic,19,4.208,4.557984791
GENROU,19.33,26.24,19,60773,NG (Natural Gas),ARVADA 9 1,4,Closed,18.92,9.67,1.0192,YES,YES,9.4,-2.11,9.67,Cubic,19,4.208,4.593631179
GENROU,18.32,21.48,19,60773,NG (Natural Gas),ARVADA 9 1,3,Closed,18.92,9.67,1.0192,YES,YES,8.11,-2.11,9.67,Cubic,19,4.208,4.353612167
GENROU,19.41,22.28,19,60773,NG (Natural Gas),ARVADA 9 1,1,Closed,18.92,9.67,1.0192,YES,YES,8.54,-2.11,9.67,Cubic,19,4.208,4.612642586
,0,35,35,30352,SUN (Solar),BUNKERVILLE 1 2,3,Closed,18.82,0,1.0192,NO,YES,5.59,0,0,Cubic,35,0,
GENSAL,0,33.13,23.9,28863,WAT (Water),SAN BERNARDINO 10 4,1,Closed,18.72,9.18,1.01728,NO,YES,4.99,-1.17,9.18,Cubic,23.9,0,
,0,28.58,25.8,40778,SUN (Solar),BUCKEYE 4 2,2,Closed,18.7,0,1.04167,NO,YES,11.29,0,0,Cubic,25.8,0,
,0,23.45,18.65,13572,SUN (Solar),TOLEDO 2 2,2,Closed,18.65,0,1.0192,NO,YES,2.82,0,0,Cubic,18.65,0,
GENSAL,0,42.87,37.06,77245,WAT (Water),GLASGOW 2 7,1,Closed,18.64,14.23,1.02018,NO,YES,7.09,-1.82,14.23,Cubic,37.06,0,
,0,29.98,25,13573,WND (Wind),HELIX 2 1,1,Closed,18.44,5.32,1.04,NO,YES,4.5,-3.6,5.32,Cubic,25,0,
,0,21.91,18.3,20350,SUN (Solar),ANDERSON 2 3,1,Closed,18.3,0,1.01686,NO,YES,8.49,0,0,Cubic,18.3,0,
GENROU,14.66,23.13,18.37,28928,NG (Natural Gas),SAN DIEGO 51 1,3,Closed,18.3,6.02,1.01791,YES,YES,5.7,-2.04,9.35,Cubic,18.37,3.607,4.064319379
GENROU,14.23,18.6,18.37,28928,NG (Natural Gas),SAN DIEGO 51 1,2,Closed,18.3,6.02,1.01791,YES,YES,2.76,-2.04,9.35,Cubic,18.37,3.607,3.945106737
GENROU,17.23,20.15,18.37,28928,NG (Natural Gas),SAN DIEGO 51 1,4,Closed,18.29,6.02,1.01791,YES,YES,2.88,-2.04,9.35,Cubic,18.37,3.607,4.776822844
GENSAL,0,23.95,19.83,74324,WAT (Water),MURTAUGH 2,2,Closed,18.29,7.62,1.01871,NO,YES,4.93,-0.97,7.62,Cubic,19.83,0,
GENROU,15.35,19.47,18.3,21757,NG (Natural Gas),RODEO 2 3,1,Closed,18.23,9.31,1.04738,YES,YES,3.08,-2.03,9.31,Cubic,18.3,3.329,4.610994293
GENSAL,0,22.08,22.08,23322,WAT (Water),BIG CREEK 1 3,1,Closed,18.22,-1.08,1.02812,NO,YES,6.25,-1.08,8.48,Cubic,22.08,0,
,0,22.5,22.5,74303,WND (Wind),AMERICAN FALLS 3 1,1,Closed,18.18,-3.24,1.0192,NO,YES,10.34,-3.24,4.79,Cubic,22.5,0,
,0,22.74,22.4,74270,WND (Wind),GLENNS FERRY 1 1,1,Closed,18.07,-3.23,1.0192,NO,YES,2.98,-3.23,4.77,Cubic,22.4,0,
GENROU,15.67,26.62,18.1,23346,NG (Natural Gas),SANGER 3 2,2,Closed,18.03,9.21,1.0192,YES,YES,2.17,-2.01,9.21,Cubic,18.1,3.917,4.000510595
GENROU,18.05,18.32,18.1,23346,NG (Natural Gas),SANGER 3 2,1,Closed,18.03,9.21,1.0192,YES,YES,3.27,-2.01,9.21,Cubic,18.1,3.917,4.608118458
,0,19.08,18,21619,WND (Wind),LIVERMORE 5 5,1,Closed,18,3.83,1.037,NO,YES,6.14,-2.59,3.83,Cubic,18,0,
GENROU,16.3,18,18,29032,NG (Natural Gas),CARLSBAD 6 9,1,Closed,17.93,9.16,1.03925,YES,YES,5.75,-2,9.16,Cubic,18,3.535,4.611032532
GENROU,19.26,18,18,28855,NG (Natural Gas),EL CAJON 8 1,1,Closed,17.93,9.16,1.0192,YES,YES,2.01,-2,9.16,Cubic,18,4.179,4.608758076
GENROU,16.22,19.53,18,26009,NG (Natural Gas),BAKERSFIELD 29 1,2,Closed,17.93,9.16,1.038,YES,YES,4.42,-2,9.16,Cubic,18,4.035,4.019826518
,0,20,20,30427,SUN (Solar),LAS VEGAS 77 1,1,Closed,17.88,0,1.04,NO,YES,7.19,0,0,Cubic,20,0,
GENSAL,0,28.68,28,60765,WAT (Water),MONTROSE 3 1,2,Closed,17.84,10.75,1.02214,NO,YES,3.01,-1.37,10.75,Cubic,28,0,
,0,22,22,30335,SUN (Solar),FALLON 6 2,1,Closed,17.83,0,1.01834,NO,YES,3.48,0,0,Cubic,22,0,
,0,26.35,20,23366,SUN (Solar),TRANQUILLITY 2,2,Closed,17.74,0,1.0192,NO,YES,8.33,0,0,Cubic,20,0,
,0,20.09,19.8,28948,SUN (Solar),CALIPATRIA 7 1,2,Closed,17.7,0,1.0192,NO,YES,4.54,0,0,Cubic,19.8,0,
,0,25.5,21,74295,WND (Wind),GLENNS FERRY 3 1,1,Closed,17.56,4.47,1.0192,NO,YES,5.35,-3.02,4.47,Cubic,21,0,
GENSAL,0,19.51,17.5,10973,WAT (Water),FORD 1 4,2,Closed,17.5,-0.86,0.99586,NO,YES,3.31,-0.86,6.72,Cubic,17.5,0,
GENSAL,0,21.37,17.5,10972,WAT (Water),FORD 1 3,2,Closed,17.5,-0.86,0.99586,NO,YES,7.44,-0.86,6.72,Cubic,17.5,0,
,0,29.58,22.4,50390,SUN (Solar),MILFORD 2 2,2,Closed,17.46,0,1.0486,NO,YES,4.28,0,0,Cubic,22.4,0,
,0,33.14,28,23282,SUN (Solar),LEMOORE 4 1,4,Closed,17.33,0,1.0192,NO,YES,3.92,0,0,Cubic,28,0,
GENSAL,0,23.69,17.33,25944,WAT (Water),SANTA CLARITA 4 1,2,Closed,17.33,-0.85,1.01528,NO,YES,2.56,-0.85,6.65,Cubic,17.33,0,
,0,26.35,22.5,74303,WND (Wind),AMERICAN FALLS 3 1,2,Closed,17.29,-3.24,1.0192,NO,YES,8.07,-3.24,4.79,Cubic,22.5,0,
,0,43.83,39.4,10784,SUN (Solar),BELLINGHAM 7 1,1,Closed,17.21,0,1.0192,NO,YES,5.25,0,0,Cubic,39.4,0,
GENSAL,0,36.32,30.8,74316,WAT (Water),AMERICAN FALLS 4 6,1,Closed,17.14,11.83,1.052,NO,YES,3.85,-1.51,11.83,Cubic,30.8,0,
GENROU,26.98,117.04,80,70110,BIT (Bituminous Coal),GILLETTE 4 1,2,Closed,17.13,-9.76,1.01724,YES,YES,15.96,-9.76,37.28,Cubic,80,3.655,7.381668947
GENSAL,0,41.9,34,10955,WAT (Water),ARIEL 3,2,Closed,17.04,-1.67,1.01724,NO,YES,4.65,-1.67,13.06,Cubic,34,0,
,0,20.88,20,30425,SUN (Solar),LAS VEGAS 76 1,1,Closed,16.89,0,1.0192,NO,YES,4.17,0,0,Cubic,20,0,
GENSAL,0,26.28,21,28980,WAT (Water),ESCONDIDO 11 1,2,Closed,16.88,8.06,1.0192,NO,YES,3.68,-1.03,8.06,Cubic,21,0,
GENSAL,0,16.87,16.8,10925,WAT (Water),NORTH BEND 3 2,1,Closed,16.8,-0.82,1.01567,NO,YES,3.84,-0.82,6.45,Cubic,16.8,0,
,0,18.48,16.8,74226,WND (Wind),HAGERMAN 2 1,1,Closed,16.8,-2.42,1.0192,NO,YES,6.59,-2.42,3.58,Cubic,16.8,0,
,0,19.39,19.2,20516,SUN (Solar),LINCOLN 3 3,1,Closed,16.77,0,1.00769,NO,YES,7.24,0,0,Cubic,19.2,0,
,0,21.95,20,23360,SUN (Solar),CORCORAN 2 2,1,Closed,16.74,0,1.01531,NO,YES,6.27,0,0,Cubic,20,0,
GENROU,21.05,173.37,132.8,30409,NG (Natural Gas),LAS VEGAS 74 11,1,Closed,16.69,30.44,1.02606,YES,YES,14.74,-14.74,67.6,Cubic,132.8,4.42,4.762443439
,0,25.37,22.4,29038,WND (Wind),NORTH PALM SPRINGS 6 1,1,Closed,16.66,-3.23,1.01724,NO,YES,5.95,-3.23,4.77,Cubic,22.4,0,
,0,23,23,74270,WND (Wind),GLENNS FERRY 1 1,2,Closed,16.56,-3.31,1.0192,NO,YES,9.89,-3.31,4.9,Cubic,23,0,
GENSAL,0,34.25,25,10998,WAT (Water),LAKEBAY 3 2,1,Closed,16.51,-1.22,1.00476,NO,YES,4.32,-1.22,9.6,Cubic,25,0,
,0,26.26,21,74259,WND (Wind),HAGERMAN 4 3,2,Closed,16.46,-3.02,1.051,NO,YES,2.24,-3.02,4.47,Cubic,21,0,
,0,22.48,20,28722,SUN (Solar),HINKLEY 1 6,1,Closed,16.45,0,1.0284,NO,YES,9.53,0,0,Cubic,20,0,
GENSAL,0,24.1,20,74298,WAT (Water),MOUNTAIN HOME 4 2,2,Closed,16.3,-0.98,1.01723,NO,YES,9.37,-0.98,7.68,Cubic,20,0,
GENSAL,0,22.46,21.6,11009,WAT (Water),SHELTON 4 3,1,Closed,16.3,-1.06,1.02366,NO,YES,7.47,-1.06,8.29,Cubic,21.6,0,
GENSAL,0,21.16,20.7,70164,WAT (Water),ALCOVA 2 4,1,Closed,16.26,7.95,1.046,NO,YES,7.36,-1.01,7.95,Cubic,20.7,0,
,0,21.01,21,13493,SUN (Solar),NEWBERG 3 2,1,Closed,16.25,0,1.04,NO,YES,9.96,0,0,Cubic,21,0,
,0,24,24,21618,WND (Wind),LIVERMORE 5 4,1,Closed,16.22,5.11,1.02792,NO,YES,7.02,-3.46,5.11,Cubic,24,0,
,0,19.28,18.5,29054,SUN (Solar),TWENTYNINE PALMS 3 1,1,Closed,16.2,0,1.04,NO,YES,5.24,0,0,Cubic,18.5,0,
GENROU,27.24,39.71,36,70188,NG (Natural Gas),KEMMERER 3 2,2,Closed,16.19,-1.14,1.03117,YES,YES,15.66,-4,18.32,Cubic,36,5.644,4.826364281
,0,18.8,18.8,20432,SUN (Solar),SAMOA 1,5,Closed,16.13,0,1.0192,NO,YES,9.28,0,0,Cubic,18.8,0,
,0,21.37,21,74231,WND (Wind),HAGERMAN 3 3,1,Closed,16.1,-3.02,1.051,NO,YES,2.99,-3.02,4.47,Cubic,21,0,
,0,26.66,22.4,50390,SUN (Solar),MILFORD 2 2,1,Closed,16.05,0,1.0486,NO,YES,6.46,0,0,Cubic,22.4,0,
,0,17.6,16,29033,WND (Wind),NORTH PALM SPRINGS 5 1,2,Closed,16,-2.3,1.01724,NO,YES,4.71,-2.3,3.41,Cubic,16,0,
GENSAL,0,20.68,16,13612,WAT (Water),PROSPECT 2,2,Closed,16,-0.78,1.02116,NO,YES,2.93,-0.78,6.14,Cubic,16,0,
GENROU,21.44,68.22,60.5,40703,NG (Natural Gas),GOLDEN VALLEY 2 1,1,Closed,16,-6.72,1.01724,YES,YES,15.11,-6.72,30.79,Cubic,60.5,4.597,4.663911246
,0,20.08,20,25900,SUN (Solar),ROSAMOND 5 1,2,Closed,15.99,0,1.04,NO,YES,4.22,0,0,Cubic,20,0,
GENSAL,0,36.34,35.4,20536,WAT (Water),BIG BEND 2 2,2,Closed,15.96,-1.73,1.02333,NO,YES,4.98,-1.73,13.59,Cubic,35.4,0,
GENROU,15.31,20.83,16,50451,NG (Natural Gas),GRANTSVILLE 2 2,2,Closed,15.93,8.14,1.0415,YES,YES,3.67,-1.78,8.14,Cubic,16,3.175,4.822047244
GENROU,16.21,16.4,16,50451,NG (Natural Gas),GRANTSVILLE 2 2,3,Closed,15.93,8.14,1.0415,YES,YES,6.02,-1.78,8.14,Cubic,16,3.175,5.105511811
GENROU,14.62,20.34,16,50451,NG (Natural Gas),GRANTSVILLE 2 2,1,Closed,15.93,8.14,1.0415,YES,YES,7.38,-1.78,8.14,Cubic,16,3.175,4.604724409
,0,25.35,18.3,20349,SUN (Solar),ANDERSON 2 2,1,Closed,15.81,0,1.01686,NO,YES,8.68,0,0,Cubic,18.3,0,
,0,24.93,20,25991,SUN (Solar),LANCASTER 8 2,3,Closed,15.72,0,1.0192,NO,YES,9,0,0,Cubic,20,0,
GENROU,26.14,42.01,36,70188,NG (Natural Gas),KEMMERER 3 2,1,Closed,15.71,-1.14,1.03117,YES,YES,15.18,-4,18.32,Cubic,36,5.644,4.631467045
,0,27.38,26.5,40997,SUN (Solar),MARANA 4 1,1,Closed,15.61,0,1.04,NO,YES,2.84,0,0,Cubic,26.5,0,
GENROU,21.47,151.68,121,40824,NG (Natural Gas),CHANDLER 14 6,1,Closed,15.6,11.32,1.02214,YES,YES,13.83,-13.43,61.59,Cubic,121,4.523,4.746849436
,0,22.41,22,25899,WND (Wind),TEHACHAPI 3 1,1,Closed,15.56,4.26,1.04,NO,YES,4.99,-3.17,4.69,Cubic,22,0,
GENROU,15.22,15.55,15.55,26006,NG (Natural Gas),OXNARD 12 2,2,Closed,15.49,-1.73,1.02116,YES,YES,3.37,-1.73,7.91,Cubic,15.55,3.871,3.931800568
GENROU,14.69,15.96,15.5,26080,NG (Natural Gas),CARSON 9 1,1,Closed,15.44,7.89,1.036,YES,YES,4.7,-1.72,7.89,Cubic,15.5,3.191,4.603572548
,0,25.32,20.83,28804,SUN (Solar),HEBER 2 1,1,Closed,15.42,0,1.04,NO,YES,9.82,0,0,Cubic,20.83,0,
GENSAL,0,20.1,20.1,23307,WAT (Water),FRESNO 22 1,1,Closed,15.37,-0.98,1.0192,NO,YES,5.48,-0.98,7.72,Cubic,20.1,0,
,0,20.12,16,28755,SUN (Solar),HOLTVILLE 3 1,2,Closed,15.36,0,1.0192,NO,YES,7.64,0,0,Cubic,16,0,
,0,25.47,20,40774,SUN (Solar),MARANA 3 1,1,Closed,15.35,0,1.04,NO,YES,3.03,0,0,Cubic,20,0,
,0,19.67,19,40808,SUN (Solar),QUEEN CREEK 3 2,1,Closed,15.31,0,0.99933,NO,YES,5,0,0,Cubic,19,0,
GENSAL,0,29.65,20.05,26206,WAT (Water),KERNVILLE 2,5,Closed,15.29,-0.98,1.0192,NO,YES,8.78,-0.98,7.7,Cubic,20.05,0,
,0,30,30,28961,SUN (Solar),DAGGETT 3,1,Closed,15.24,0,1.02124,NO,YES,6.44,0,0,Cubic,30,0,
GENSAL,0,32.92,22,20357,WAT (Water),STRAWBERRY VALLEY 3 1,1,Closed,15.22,-1.08,1.0192,NO,YES,5.92,-1.08,8.45,Cubic,22,0,
GENSAL,0,36.86,30.8,74314,WAT (Water),AMERICAN FALLS 4 4,1,Closed,15.21,11.83,1.0497,NO,YES,7.03,-1.51,11.83,Cubic,30.8,0,
,0,24.45,19,23368,SUN (Solar),TRANQUILLITY 4,1,Closed,15.05,0,1.0192,NO,YES,4.49,0,0,Cubic,19,0,
,0,29.73,23,74296,WND (Wind),GLENNS FERRY 3 2,2,Closed,15.01,-3.31,1.04,NO,YES,4.19,-3.31,4.9,Cubic,23,0,
GENSAL,0,15.01,15,53222,WAT (Water),FARMINGTON 5 2,1,Closed,15,-0.74,1.01724,NO,YES,1.59,-0.74,5.76,Cubic,15,0,
GENSAL,0,15,15,50379,WAT (Water),COLLINSTON 2,2,Closed,15,-0.74,1.00305,NO,YES,1.75,-0.74,5.76,Cubic,15,0,
,0,26.45,24.5,13662,WND (Wind),WASCO 4 3,1,Closed,15,-3.53,1.0339,NO,YES,6.77,-3.53,5.22,Cubic,24.5,0,
,0,19.3,15,30310,SUN (Solar),RENO 22 1,1,Closed,15,0,1.0192,NO,YES,6.82,0,0,Cubic,15,0,
GENSAL,0,15.03,15,74199,WAT (Water),HAGERMAN 1 1,1,Closed,15,-0.74,1.0192,NO,YES,3.89,-0.74,5.76,Cubic,15,0,
,0,15,15,25977,WND (Wind),MOJAVE 7 1,1,Closed,15,3.2,1.04,NO,YES,4.11,-2.16,3.2,Cubic,15,0,
GENROU,18.42,20.84,15,53248,NG (Natural Gas),ALGODONES 2 1,3,Closed,14.94,7.64,1.043,YES,YES,4.47,-1.67,7.64,Cubic,15,4.249,4.335137679
GENROU,16.32,16.83,15,53248,NG (Natural Gas),ALGODONES 2 1,2,Closed,14.94,7.64,1.043,YES,YES,4.29,-1.67,7.64,Cubic,15,4.249,3.840903742
GENROU,15.29,14.97,14.97,26076,NG (Natural Gas),WHITTIER 9 2,2,Closed,14.91,-1.66,1.02312,YES,YES,6.36,-1.66,7.62,Cubic,14.98,3.459,4.420352703
GENROU,14.76,14.97,14.97,26077,NG (Natural Gas),WHITTIER 9 3,1,Closed,14.91,-1.66,1.01685,YES,YES,7.08,-1.66,7.62,Cubic,14.98,3.206,4.603867748
GENROU,15.92,14.97,14.97,26076,NG (Natural Gas),WHITTIER 9 2,1,Closed,14.91,-1.66,1.02312,YES,YES,7.33,-1.66,7.62,Cubic,14.98,3.459,4.602486268
,0,19.82,18,74305,SUN (Solar),MALTA 1 2,1,Closed,14.89,0,1.01401,NO,YES,7.84,0,0,Cubic,18,0,
,0,17.51,14.85,11035,SUN (Solar),LONGVIEW 4 1,1,Closed,14.85,0,1.04,NO,YES,2.22,0,0,Cubic,14.85,0,
,0,21,21,74296,WND (Wind),GLENNS FERRY 3 2,1,Closed,14.85,-3.02,1.04,NO,YES,6.1,-3.02,4.47,Cubic,21,0,
,0,20.27,20,28962,SUN (Solar),DAGGETT 4,1,Closed,14.84,0,1.04767,NO,YES,5.38,0,0,Cubic,20,0,
,0,20.22,18,10938,SUN (Solar),ABERDEEN 2 2,1,Closed,14.84,0,1.03897,NO,YES,7.32,0,0,Cubic,18,0,
GENSAL,0,14.94,14.8,10778,WAT (Water),SPOKANE 20 1,2,Closed,14.8,-0.73,1.0192,NO,YES,5.13,-0.73,5.68,Cubic,14.8,0,
,0,19.37,17.4,23438,SUN (Solar),HURON 1,2,Closed,14.77,0,1.0192,NO,YES,8.03,0,0,Cubic,17.4,0,
GENSAL,0,37.86,26.7,20323,WAT (Water),BURNEY 2 1,1,Closed,14.67,-1.31,1.0192,NO,YES,4.89,-1.31,10.25,Cubic,26.7,0,
GENSAL,0,26.54,18,13600,WAT (Water),IDLEYLD PARK 1 1,2,Closed,14.66,6.91,1.0425,NO,YES,8.24,-0.88,6.91,Cubic,18,0,
,0,18.63,18.33,10782,SUN (Solar),LONGVIEW 3 2,2,Closed,14.65,0,1.01434,NO,YES,7.37,0,0,Cubic,18.33,0,
GENSAL,0,20.46,20.4,13593,WAT (Water),ESTACADA 3 2,1,Closed,14.62,-1,1.01773,NO,YES,5.48,-1,7.83,Cubic,20.4,0,
,0,28.57,21.3,30272,SUN (Solar),WINNEMUCCA 2 2,3,Closed,14.62,0,1.0192,NO,YES,3.85,0,0,Cubic,21.3,0,
,0,22.55,20,20475,SUN (Solar),BURNEY 3 1,4,Closed,14.58,0,1.04,NO,YES,5.96,0,0,Cubic,20,0,
GENSAL,0,18.5,14.52,77253,WAT (Water),THOMPSON FALLS 2 2,1,Closed,14.52,-0.71,1.0192,NO,YES,3.48,-0.71,5.57,Cubic,14.52,0,
,0,23.88,19,23313,SUN (Solar),AVENAL 2 2,2,Closed,14.51,0,1.01414,NO,YES,8.88,0,0,Cubic,19,0,
,0,25.5,21,28893,SUN (Solar),IMPERIAL 2 2,1,Closed,14.49,0,1.0257,NO,YES,6.15,0,0,Cubic,21,0,
GENSAL,0,16.68,16.6,23459,WAT (Water),BIG CREEK 4 2,1,Closed,14.45,-0.81,1.02998,NO,YES,6.98,-0.81,6.37,Cubic,16.6,0,
,0,28.33,28.33,40793,SUN (Solar),TONOPAH 3 1,5,Closed,14.42,0,1.0192,NO,YES,3.96,0,0,Cubic,28.33,0,
GENROU,23.84,44.09,36,70189,NG (Natural Gas),KEMMERER 3 3,1,Closed,14.39,-2.28,1.03117,YES,YES,13.86,-4,18.32,Cubic,36,5.149,4.630025248
,0,23.98,20,10776,SUN (Solar),MOUNT VERNON 4 2,2,Closed,14.32,0,1.00601,NO,YES,6.15,0,0,Cubic,20,0,
,0,22.05,20,25918,SUN (Solar),BAKERSFIELD 25 1,4,Closed,14.31,0,1.0192,NO,YES,5.22,0,0,Cubic,20,0,
GENROU,16.16,15.91,14.33,26026,NG (Natural Gas),LOS ANGELES 81 1,1,Closed,14.28,-1.59,1.0192,YES,YES,5.52,-1.59,7.3,Cubic,14.33,3.512,4.601366743
GENSAL,0,19.87,19.6,26086,WAT (Water),LEBEC 2 4,1,Closed,14.26,7.53,1.0258,NO,YES,9.37,-0.96,7.53,Cubic,19.6,0,
GENROU,20.58,104.44,77.1,60766,NG (Natural Gas),LIMON 4 1,2,Closed,14.22,-8.56,1.0192,YES,YES,13.09,-8.56,39.24,Cubic,77.1,4.521,4.552090246
,0,22.41,20,23303,SUN (Solar),ALPAUGH 4,2,Closed,14.2,0,1.0475,NO,YES,6.46,0,0,Cubic,20,0,
,0,17.33,17.33,30364,SUN (Solar),AUSTIN 3,1,Closed,14.2,0,0.99774,NO,YES,4.97,0,0,Cubic,17.33,0,
GENSAL,0,21.49,21,28980,WAT (Water),ESCONDIDO 11 1,1,Closed,14.13,8.06,1.0192,NO,YES,3.25,-1.03,8.06,Cubic,21,0,
,0,25.05,20,23438,SUN (Solar),HURON 1,4,Closed,14.1,0,1.0192,NO,YES,5,0,0,Cubic,20,0,
GENSAL,0,22.77,18,20416,WAT (Water),HORNBROOK 2,4,Closed,14.08,3.19,1.0192,NO,YES,8.81,-0.88,6.91,Cubic,18,0,
GENSAL,0,21.72,15,13585,WAT (Water),LOWELL 4 6,1,Closed,14.06,-0.74,1.02067,NO,YES,6.4,-0.74,5.76,Cubic,15,0,
,0,23.19,18.3,20349,SUN (Solar),ANDERSON 2 2,2,Closed,14.03,0,1.01686,NO,YES,8.47,0,0,Cubic,18.3,0,
,0,33.23,22.5,23390,SUN (Solar),STOCKTON 15 2,2,Closed,14.03,0,1.0192,NO,YES,5.06,0,0,Cubic,22.5,0,
GENSAL,0,14.24,14,26226,WAT (Water),SANTA CLARITA 5 7,2,Closed,14,5.38,1.04124,NO,YES,6.35,-0.69,5.38,Cubic,14,0,
GENSAL,0,24.5,22.08,23325,WAT (Water),BIG CREEK 1 6,1,Closed,13.96,-1.08,1.02812,NO,YES,3.87,-1.08,8.48,Cubic,22.08,0,
GENROU,15.99,17.81,14,50437,NG (Natural Gas),SALT LAKE CITY 31 1,3,Closed,13.94,7.13,1.0192,YES,YES,5.09,-1.55,7.13,Cubic,14,3.823,4.182579126
GENROU,25.85,39.24,33.33,70142,NG (Natural Gas),CHEYENNE 7 8,1,Closed,13.87,16.97,1.039,YES,YES,13.38,-3.7,16.97,Cubic,33.33,5.586,4.62764053
GENSAL,0,25.8,17.2,13460,WAT (Water),KENO 2,1,Closed,13.81,3.65,1.0192,NO,YES,2.07,-0.84,6.6,Cubic,17.2,0,
,0,13.99,13.8,20432,SUN (Solar),SAMOA 1,4,Closed,13.8,0,1.0192,NO,YES,5.87,0,0,Cubic,13.8,0,
GENSAL,0,17.33,17.33,25944,WAT (Water),SANTA CLARITA 4 1,3,Closed,13.8,-0.85,1.01528,NO,YES,2.94,-0.85,6.65,Cubic,17.33,0,
GENSAL,0,26.61,23.7,13665,WAT (Water),SANDY 2 2,1,Closed,13.79,-1.16,1.01626,NO,YES,3.58,-1.16,9.1,Cubic,23.7,0,
,0,16.43,13.75,20496,SUN (Solar),QUINCY 3 1,3,Closed,13.75,0,1.04,NO,YES,2.16,0,0,Cubic,13.75,0,
GENSAL,0,15.25,13.6,20344,WAT (Water),AUBURN 9 2,1,Closed,13.6,5.22,1.02192,NO,YES,3.98,-0.67,5.22,Cubic,13.6,0,
,0,17.25,13.6,40747,SUN (Solar),FORT HUACHUCA 2 1,1,Closed,13.6,0,1.0192,NO,YES,3.29,0,0,Cubic,13.6,0,
GENSAL,0,21.84,19,70165,WAT (Water),ALCOVA 2 5,1,Closed,13.57,7.3,1.046,NO,YES,6.58,-0.93,7.3,Cubic,19,0,
GENROU,21.57,33.33,33.33,60794,NG (Natural Gas),PUEBLO 13 10,2,Closed,13.55,16.97,1.02508,YES,YES,13.06,-3.7,16.97,Cubic,33.33,4.291,5.02680028
GENSAL,0,17.87,16.2,23272,WAT (Water),PINECREST 1,2,Closed,13.54,-0.79,1.0192,NO,YES,7.35,-0.79,6.22,Cubic,16.2,0,
GENSAL,0,15.89,15,60857,WAT (Water),ESTES PARK 2 3,1,Closed,13.52,5.76,1.044,NO,YES,2.28,-0.74,5.76,Cubic,15,0,
,0,19.38,16,28755,SUN (Solar),HOLTVILLE 3 1,3,Closed,13.52,0,1.0192,NO,YES,2.18,0,0,Cubic,16,0,
GENROU,16.1,13.5,13.5,21628,NG (Natural Gas),SANTA CLARA 6 2,1,Closed,13.45,6.87,1.036,YES,YES,2.79,-1.5,6.87,Cubic,13.5,3.501,4.59868609
,0,27.32,18.33,10782,SUN (Solar),LONGVIEW 3 2,1,Closed,13.43,0,1.01434,NO,YES,6.4,0,0,Cubic,18.33,0,
