Gen
BusNum,BusName,AreaName,ID,Status,AGC,MW,MWMin,MWMax,CostModel,FixedCostInd,FixedCostDep,CubicB,CubicC,CubicD,FuelCost,VariableOM,FuelType,UnitType,CostShift,CostMultiplier,BidMW:0,BidMWHr:0,BidMW:1,BidMWHr:1,BidMW:2,BidMWHr:2,BidMW:3,BidMWHr:3,BidMW:4,BidMWHr:4,BidMW:5,BidMWHr:5,BidMW:6,BidMWHr:6,BidMW:7,BidMWHr:7,BidMW:8,BidMWHr:8,BidMW:9,BidMWHr:9,BidMW:10,BidMWHr:10,BidMW:11,BidMWHr:11,BidMW:12,BidMWHr:12,BidMW:13,BidMWHr:13,BidMW:14,BidMWHr:14,BidMW:15,BidMWHr:15,BidMW:16,BidMWHr:16,BidMW:17,BidMWHr:17,BidMW:18,BidMWHr:18,BidMW:19,BidMWHr:19
28919,EL CENTRO 3 1,Southeast California,4,Closed,YES,55.12,20.91,55.34,Cubic,683.01,0.00,4.645,0.0004,0.00000,3.982,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,20.91,18.57,27.79,18.60,34.68,18.62,41.57,18.64,48.45,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28919,EL CENTRO 3 1,Southeast California,5,Closed,YES,55.12,19.06,55.34,Cubic,683.01,0.00,4.645,0.0004,0.00000,3.787,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,19.06,17.66,26.32,17.68,33.57,17.70,40.83,17.72,48.08,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28919,EL CENTRO 3 1,Southeast California,6,Closed,YES,81.27,20.81,81.60,Cubic,722.40,0.00,4.680,0.0004,0.00000,4.167,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,20.81,19.59,32.97,19.63,45.13,19.67,57.29,19.71,69.44,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28926,NORTH PALM SPRINGS 4 3,Southeast California,1,Open,YES,0.00,24.91,49.90,Cubic,674.85,0.00,4.638,0.0004,0.00000,4.545,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28926,NORTH PALM SPRINGS 4 3,Southeast California,2,Closed,YES,49.70,24.01,49.90,Cubic,674.85,0.00,4.638,0.0004,0.00000,3.529,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,24.01,16.44,29.19,16.45,34.37,16.47,39.54,16.48,44.72,16.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28927,NORTH PALM SPRINGS 4 4,Southeast California,1,Closed,YES,49.70,11.02,49.90,Cubic,674.85,0.00,4.638,0.0004,0.00000,3.564,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,11.02,16.57,18.80,16.60,26.57,16.62,34.35,16.64,42.12,16.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28928,SAN DIEGO 51 1,Southeast California,1,Closed,YES,9.30,2.07,9.33,Cubic,614.00,0.00,4.584,0.0004,0.00000,3.607,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.07,16.54,3.52,16.55,4.98,16.55,6.43,16.56,7.88,16.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28928,SAN DIEGO 51 1,Southeast California,2,Closed,YES,18.30,2.76,18.37,Cubic,627.55,0.00,4.596,0.0004,0.00000,3.087,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.76,14.20,5.88,14.21,9.00,14.21,12.13,14.22,15.25,14.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28928,SAN DIEGO 51 1,Southeast California,3,Closed,YES,18.30,5.70,18.37,Cubic,627.55,0.00,4.596,0.0004,0.00000,3.181,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,5.70,14.64,8.23,14.64,10.77,14.65,13.30,14.65,15.84,14.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28928,SAN DIEGO 51 1,Southeast California,4,Closed,YES,18.29,2.88,18.37,Cubic,627.55,0.00,4.596,0.0004,0.00000,3.737,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.88,17.19,5.98,17.19,9.07,17.20,12.17,17.21,15.27,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28929,SAN DIEGO 51 2,Southeast California,1,Closed,YES,9.30,3.65,9.33,Cubic,614.00,0.00,4.584,0.0004,0.00000,3.552,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,3.65,16.29,4.79,16.29,5.92,16.30,7.06,16.30,8.20,16.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28930,SAN DIEGO 51 3,Southeast California,1,Closed,YES,9.30,1.90,9.33,Cubic,614.00,0.00,4.584,0.0004,0.00000,3.532,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,1.90,16.20,3.39,16.20,4.87,16.21,6.36,16.21,7.85,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28934,ONTARIO 9 2,Southeast California,1,Closed,YES,33.86,10.89,34.00,Cubic,651.00,0.00,4.617,0.0004,0.00000,3.618,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,10.89,16.74,15.51,16.75,20.13,16.77,24.76,16.78,29.38,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28935,CALEXICO 4 1,Southeast California,1,Closed,NO,49.74,30.81,66.63,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28935,CALEXICO 4 1,Southeast California,2,Closed,NO,66.63,11.70,66.63,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28935,CALEXICO 4 1,Southeast California,3,Open,NO,0.00,20.82,66.63,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28938,COLTON 4 2,Southeast California,1,Open,YES,0.00,5.56,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,4.212,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28939,COLTON 4 3,Southeast California,1,Closed,YES,11.15,4.38,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,3.260,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,4.38,14.96,5.74,14.97,7.11,14.97,8.47,14.98,9.84,14.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28941,COLTON 4 5,Southeast California,1,Open,YES,0.00,3.04,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,4.014,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28942,COLTON 4 6,Southeast California,1,Closed,YES,11.15,1.44,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,3.761,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,1.44,17.26,3.39,17.26,5.35,17.27,7.30,17.28,9.25,17.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28946,STANTON 2 2,Southeast California,1,Closed,YES,49.60,10.51,49.80,Cubic,674.70,0.00,4.638,0.0004,0.00000,3.630,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,10.51,16.88,18.37,16.90,26.23,16.92,34.08,16.94,41.94,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28948,CALIPATRIA 7 1,Southeast California,1,Open,NO,0.00,4.14,19.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28948,CALIPATRIA 7 1,Southeast California,2,Closed,NO,17.70,4.54,19.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28951,BLYTHE 3 3,Southeast California,1,Closed,NO,74.50,43.96,125.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28952,BLYTHE 3 4,Southeast California,1,Open,NO,0.00,36.32,125.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28953,BLYTHE 3 5,Southeast California,1,Open,NO,0.00,3.83,21.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28957,RIVERSIDE 17 1,Southeast California,1,Open,YES,0.00,1.94,10.00,Cubic,615.00,0.00,4.585,0.0004,0.00000,4.251,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28957,RIVERSIDE 17 1,Southeast California,2,Open,YES,0.00,3.63,10.00,Cubic,615.00,0.00,4.585,0.0004,0.00000,3.870,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28957,RIVERSIDE 17 1,Southeast California,3,Open,YES,0.00,1.71,10.00,Cubic,615.00,0.00,4.585,0.0004,0.00000,3.636,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28957,RIVERSIDE 17 1,Southeast California,4,Open,YES,0.00,3.26,10.00,Cubic,615.00,0.00,4.585,0.0004,0.00000,3.651,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28961,DAGGETT 3,Southeast California,1,Closed,NO,15.24,6.44,30.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28962,DAGGETT 4,Southeast California,1,Closed,NO,14.84,5.38,20.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28963,DAGGETT 5,Southeast California,1,Closed,NO,10.10,4.39,13.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28963,DAGGETT 5,Southeast California,2,Closed,NO,6.93,2.90,10.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969,HEBER 3 5,Southeast California,1,Closed,NO,10.90,3.08,10.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28970,HEBER 3 6,Southeast California,1,Closed,NO,8.75,2.36,13.33,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28972,HEBER 3 8,Southeast California,1,Closed,NO,12.68,3.63,20.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28972,HEBER 3 8,Southeast California,2,Closed,NO,13.33,4.73,13.33,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28973,HEBER 3 9,Southeast California,1,Closed,NO,13.33,3.78,13.33,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28973,HEBER 3 9,Southeast California,2,Closed,NO,12.30,2.45,13.33,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28974,HEBER 3 10,Southeast California,1,Open,NO,0.00,1.80,13.33,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28975,HEBER 3 11,Southeast California,1,Closed,NO,10.35,5.09,13.33,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28978,SAN DIEGO 52 1,Southeast California,1,Closed,YES,71.71,22.67,72.00,Cubic,708.00,0.00,4.668,0.0004,0.00000,3.739,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.67,17.54,32.54,17.57,42.40,17.59,52.27,17.62,62.13,17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28978,SAN DIEGO 52 1,Southeast California,2,Open,YES,0.00,21.42,72.00,Cubic,708.00,0.00,4.668,0.0004,0.00000,4.239,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28980,ESCONDIDO 11 1,Southeast California,1,Closed,NO,14.13,3.25,21.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28980,ESCONDIDO 11 1,Southeast California,2,Closed,NO,16.88,3.68,21.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982,CALIPATRIA 8 2,Southeast California,1,Open,NO,0.00,16.20,35.80,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28984,RANCHO CUCAMONGA 9 2,Southeast California,1,Closed,YES,49.60,24.66,49.80,Cubic,674.70,0.00,4.638,0.0004,0.00000,3.539,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,24.66,16.49,29.69,16.50,34.72,16.52,39.74,16.53,44.77,16.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28987,CALIPATRIA 9 2,Southeast California,1,Closed,NO,33.70,8.80,58.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28991,PARKER DAM 4,Southeast California,1,Closed,NO,28.74,14.00,30.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28991,PARKER DAM 4,Southeast California,2,Closed,NO,23.98,11.84,30.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28992,PARKER DAM 5,Southeast California,1,Closed,NO,24.48,10.31,30.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28992,PARKER DAM 5,Southeast California,2,Closed,NO,30.00,13.18,30.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WAT (Water),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28994,COACHELLA 3 2,Southeast California,1,Closed,YES,23.01,10.57,23.10,Cubic,634.65,0.00,4.602,0.0004,0.00000,3.672,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,10.57,16.93,13.07,16.94,15.58,16.95,18.09,16.96,20.59,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28994,COACHELLA 3 2,Southeast California,2,Closed,YES,23.01,2.82,23.10,Cubic,634.65,0.00,4.602,0.0004,0.00000,3.718,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.82,17.13,6.87,17.14,10.93,17.15,14.99,17.16,19.04,17.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28995,COACHELLA 3 3,Southeast California,1,Closed,YES,23.01,5.57,23.10,Cubic,634.65,0.00,4.602,0.0004,0.00000,3.926,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,5.57,18.09,9.08,18.10,12.58,18.11,16.09,18.12,19.59,18.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28995,COACHELLA 3 3,Southeast California,2,Closed,YES,23.01,9.29,23.10,Cubic,634.65,0.00,4.602,0.0004,0.00000,3.981,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,9.29,18.36,12.05,18.36,14.81,18.37,17.57,18.38,20.34,18.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,RIVERSIDE 18 3,Southeast California,1,Closed,YES,48.80,20.34,49.00,Cubic,673.50,0.00,4.637,0.0004,0.00000,3.964,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,20.34,18.45,26.07,18.47,31.80,18.49,37.54,18.51,43.27,18.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29001,RIVERSIDE 18 4,Southeast California,1,Closed,YES,48.80,19.16,49.00,Cubic,673.50,0.00,4.637,0.0004,0.00000,3.774,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,19.16,17.56,25.13,17.58,31.10,17.60,37.06,17.62,43.03,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29001,RIVERSIDE 18 4,Southeast California,2,Closed,YES,48.80,15.06,49.00,Cubic,673.50,0.00,4.637,0.0004,0.00000,3.593,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,15.06,16.71,21.84,16.73,28.63,16.75,35.42,16.77,42.21,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29002,RIVERSIDE 18 5,Southeast California,1,Closed,YES,48.80,23.23,49.00,Cubic,673.50,0.00,4.637,0.0004,0.00000,4.198,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,23.23,19.55,28.38,19.57,33.54,19.59,38.69,19.60,43.85,19.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29004,ESCONDIDO 12 1,Southeast California,1,Closed,YES,49.70,20.53,49.90,Cubic,674.85,0.00,4.638,0.0004,0.00000,3.725,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,20.53,17.35,26.40,17.36,32.28,17.38,38.15,17.40,44.03,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29006,COLTON 5 2,Southeast California,1,Closed,YES,11.15,1.79,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,3.792,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,1.79,17.40,3.67,17.40,5.55,17.41,7.44,17.41,9.32,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29006,COLTON 5 2,Southeast California,2,Closed,YES,11.15,4.13,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,3.528,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,4.13,16.19,5.54,16.20,6.96,16.20,8.37,16.20,9.79,16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29007,COLTON 5 3,Southeast California,1,Closed,YES,11.15,2.04,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,3.678,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.04,16.87,3.87,16.88,5.70,16.88,7.53,16.89,9.37,16.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29007,COLTON 5 3,Southeast California,2,Closed,YES,11.15,2.53,11.20,Cubic,616.80,0.00,4.586,0.0004,0.00000,3.614,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,2.53,16.58,4.26,16.59,6.00,16.59,7.73,16.60,9.47,16.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29010,NILAND 3,Southeast California,1,Open,YES,0.00,14.39,60.50,Cubic,690.75,0.00,4.652,0.0004,0.00000,4.396,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29011,NILAND 4,Southeast California,1,Closed,YES,60.25,24.18,60.50,Cubic,690.75,0.00,4.652,0.0004,0.00000,3.941,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,24.18,18.42,31.44,18.44,38.71,18.47,45.97,18.49,53.24,18.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29013,CORONA 12 2,Southeast California,1,Open,YES,0.00,7.87,47.00,Cubic,670.50,0.00,4.634,0.0004,0.00000,4.210,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29018,SAN DIEGO 53 4,Southeast California,1,Closed,YES,228.57,74.82,229.50,Cubic,944.25,0.00,4.879,0.0004,0.00000,3.712,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,74.82,18.38,105.76,18.47,136.69,18.56,167.63,18.65,198.56,18.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29019,SAN DIEGO 53 5,Southeast California,1,Closed,YES,228.57,102.00,229.50,Cubic,944.25,0.00,4.879,0.0004,0.00000,4.081,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,102.00,20.28,127.50,20.36,153.00,20.44,178.50,20.53,204.00,20.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29020,SAN DIEGO 53 6,Southeast California,1,Closed,YES,228.57,39.74,229.50,Cubic,944.25,0.00,4.879,0.0004,0.00000,4.019,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,39.74,19.79,77.69,19.91,115.64,20.04,153.60,20.16,191.55,20.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29022,CALEXICO 5 2,Southeast California,1,Closed,NO,108.98,50.88,128.90,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,SUN (Solar),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29027,CARLSBAD 6 4,Southeast California,1,Closed,YES,195.52,70.39,196.32,Cubic,894.48,0.00,4.834,0.0004,0.00000,3.857,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,70.39,18.90,95.58,18.97,120.76,19.05,145.95,19.13,171.13,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29028,CARLSBAD 6 5,Southeast California,1,Closed,YES,195.52,22.48,196.32,Cubic,894.48,0.00,4.834,0.0004,0.00000,4.078,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,22.48,19.84,57.25,19.95,92.02,20.06,126.78,20.18,161.55,20.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29029,CARLSBAD 6 6,Southeast California,1,Closed,YES,195.52,66.92,196.32,Cubic,894.48,0.00,4.834,0.0004,0.00000,4.016,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,66.92,19.67,92.80,19.75,118.68,19.83,144.56,19.91,170.44,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29030,CARLSBAD 6 7,Southeast California,1,Closed,YES,195.52,37.86,196.32,Cubic,894.48,0.00,4.834,0.0004,0.00000,4.135,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,37.86,20.16,69.55,20.27,101.24,20.37,132.94,20.48,164.63,20.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29031,CARLSBAD 6 8,Southeast California,1,Closed,YES,195.52,61.11,196.32,Cubic,894.48,0.00,4.834,0.0004,0.00000,3.149,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,61.11,15.41,88.15,15.48,115.19,15.54,142.24,15.61,169.28,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29032,CARLSBAD 6 9,Southeast California,1,Closed,YES,17.93,5.75,18.00,Cubic,627.00,0.00,4.595,0.0004,0.00000,3.535,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,5.75,16.27,8.20,16.27,10.65,16.28,13.10,16.29,15.55,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29033,NORTH PALM SPRINGS 5 1,Southeast California,1,Closed,NO,10.07,1.85,12.55,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29033,NORTH PALM SPRINGS 5 1,Southeast California,2,Closed,NO,16.00,4.71,16.00,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29034,NORTH PALM SPRINGS 5 2,Southeast California,1,Closed,NO,7.30,2.73,7.30,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29035,NORTH PALM SPRINGS 5 3,Southeast California,1,Closed,NO,10.54,4.31,12.55,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29038,NORTH PALM SPRINGS 6 1,Southeast California,1,Closed,NO,16.66,5.95,22.40,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29038,NORTH PALM SPRINGS 6 1,Southeast California,2,Closed,NO,34.09,9.33,43.40,Cubic,0.00,0.00,0.000,0.0000,0.00000,0.000,0.000,WND (Wind),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29042,HUNTINGTON BEACH 7 4,Southeast California,1,Open,YES,0.00,74.13,218.00,Cubic,927.00,0.00,4.863,0.0004,0.00000,4.601,0.000,NG (Natural Gas),UN (Unknown),0.000,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
