TSMachine,MargCost $/MWh,MVABase,MWMax,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MWMin,MvarMin,MvarMax,CostModel,PartFact,Fuel Cost $/MBTU,Heat Rate MBTU/MWh
GENROU,16.6,34.83,30.13,262381,NG (Natural Gas),GLENDALE 8 2,3,Closed,30.01,-3.34,1.01871,YES,YES,7.27,-3.34,15.33,Cubic,30.13,3.658,4.537998907
GENROU,15.38,30.81,30.13,262381,NG (Natural Gas),GLENDALE 8 2,2,Closed,30.0,-3.34,1.01871,YES,YES,5.07,-3.34,15.33,Cubic,30.13,3.658,4.204483324
GENROU,16.95,30.58,30.13,262381,NG (Natural Gas),GLENDALE 8 2,1,Closed,30.0,-3.34,1.01871,YES,YES,7.93,-3.34,15.33,Cubic,30.13,3.658,4.633679606
,0.0,32.67,30.0,233851,SUN (Solar),INYOKERN 3 1,2,Closed,30.0,0.0,1.0192,NO,YES,6.23,0.0,0.0,Cubic,30.0,0.0,
,0.0,33.21,30.0,259501,WND (Wind),MOJAVE 5 6,1,Closed,30.0,-4.32,1.02622,NO,YES,10.75,-4.32,6.39,Cubic,30.0,0.0,
GENSAL,0.0,44.58,30.0,289921,WAT (Water),PARKER DAM 5,2,Closed,30.0,-1.47,1.02596,NO,YES,13.18,-1.47,11.52,Cubic,30.0,0.0,
GENROU,18.84,39.91,30.02,260291,NG (Natural Gas),EL SEGUNDO 3 1,2,Closed,29.9,-3.33,1.01773,YES,YES,5.64,-3.33,15.28,Cubic,30.02,4.609,4.087654589
GENROU,15.86,45.03,30.02,260291,NG (Natural Gas),EL SEGUNDO 3 1,3,Closed,29.9,-3.33,1.01773,YES,YES,4.38,-3.33,15.28,Cubic,30.02,4.609,3.441093513
GENROU,16.99,45.03,30.02,260291,NG (Natural Gas),EL SEGUNDO 3 1,4,Closed,29.89,-3.33,1.01773,YES,YES,9.54,-3.33,15.28,Cubic,30.02,4.609,3.686266001
GENROU,14.59,34.94,30.02,260311,NG (Natural Gas),EL SEGUNDO 3 3,1,Closed,29.89,-3.33,1.01773,YES,YES,9.34,-3.33,15.28,Cubic,30.02,3.149,4.633216894
GENROU,17.67,33.65,30.02,260301,NG (Natural Gas),EL SEGUNDO 3 2,1,Closed,29.89,-3.33,1.01773,YES,YES,12.84,-3.33,15.28,Cubic,30.02,3.812,4.635362015
GENSAL,0.0,48.77,33.4,701111,WAT (Water),ALCOVA 1 1,1,Closed,29.77,-1.64,1.01724,NO,YES,13.47,-1.64,12.83,Cubic,33.4,0.0,
,0.0,44.14,36.0,135121,SUN (Solar),CLATSKANIE 3 1,1,Closed,29.35,0.0,1.04,NO,YES,9.72,0.0,0.0,Cubic,36.0,0.0,
GENSAL,0.0,40.87,36.6,136631,WAT (Water),MADRAS 3 1,2,Closed,29.33,-1.79,1.02214,NO,YES,8.27,-1.79,14.05,Cubic,36.6,0.0,
GENROU,17.14,31.88,29.4,135221,NG (Natural Gas),KLAMATH FALLS 4 1,1,Closed,29.28,-3.26,1.0192,YES,YES,6.71,-3.26,14.96,Cubic,29.4,3.7,4.632432432
GENROU,15.09,32.48,29.4,135221,NG (Natural Gas),KLAMATH FALLS 4 1,3,Closed,29.28,-3.26,1.0192,YES,YES,4.85,-3.26,14.96,Cubic,29.4,3.7,4.078378378
GENSAL,0.0,40.94,37.06,772431,WAT (Water),GLASGOW 2 5,1,Closed,29.2,10.67,1.02018,NO,YES,9.51,-1.82,14.23,Cubic,37.06,0.0,
GENSAL,0.0,52.3,43.0,607841,WAT (Water),LYONS 3 2,2,Closed,29.14,16.51,1.035,NO,YES,6.46,-2.11,16.51,Cubic,43.0,0.0,
,0.0,36.93,29.13,287531,SUN (Solar),CALEXICO 3 5,1,Closed,29.13,0.0,1.00869,NO,YES,7.67,0.0,0.0,Cubic,29.13,0.0,
,0.0,39.33,29.0,607021,WND (Wind),LAMAR 3 6,1,Closed,29.0,6.18,1.0128,NO,YES,10.67,-4.18,6.18,Cubic,29.0,0.0,
GENSAL,0.0,57.72,40.5,107571,WAT (Water),SILVER CREEK 1 2,3,Closed,28.94,-1.98,1.02312,NO,YES,7.06,-1.98,15.55,Cubic,40.5,0.0,
GENSAL,0.0,46.0,37.06,772441,WAT (Water),GLASGOW 2 6,1,Closed,28.91,10.67,1.02018,NO,YES,6.41,-1.82,14.23,Cubic,37.06,0.0,
GENROU,18.86,29.0,29.0,258311,NG (Natural Gas),OXNARD 9 8,1,Closed,28.88,14.76,1.042,YES,YES,3.86,-3.22,14.76,Cubic,29.0,4.071,4.632768362
GENSAL,0.0,33.39,30.0,289911,WAT (Water),PARKER DAM 4,1,Closed,28.74,-1.47,1.02596,NO,YES,14.0,-1.47,11.52,Cubic,30.0,0.0,
GENSAL,0.0,41.82,37.5,233631,WAT (Water),BISHOP 3 1,1,Closed,28.55,14.4,1.04,NO,YES,7.65,-1.84,14.4,Cubic,37.5,0.0,
GENROU,16.88,31.98,28.6,203021,NG (Natural Gas),MAXWELL 7,1,Closed,28.48,14.56,1.02606,YES,YES,4.4,-3.17,14.56,Cubic,28.6,3.645,4.631001372
GENSAL,0.0,36.6,36.6,136631,WAT (Water),MADRAS 3 1,4,Closed,28.42,-1.79,1.02214,NO,YES,4.37,-1.79,14.05,Cubic,36.6,0.0,
GENSAL,0.0,39.57,33.73,742201,WAT (Water),BOISE 14 3,1,Closed,28.36,12.95,1.02508,NO,YES,10.4,-1.65,12.95,Cubic,33.73,0.0,
GENROU,16.47,41.17,28.45,607351,BIT (Bituminous Coal),NUCLA 2,3,Closed,28.33,-3.47,1.0192,YES,YES,11.38,-3.47,13.26,Cubic,28.45,1.429,11.52554234
GENROU,14.57,34.11,28.45,607351,BIT (Bituminous Coal),NUCLA 2,2,Closed,28.33,-3.47,1.0192,YES,YES,8.45,-3.47,13.26,Cubic,28.45,1.429,10.19594122
GENROU,11.53,42.67,28.45,607351,BIT (Bituminous Coal),NUCLA 2,1,Closed,28.33,-3.47,1.0192,YES,YES,3.55,-3.47,13.26,Cubic,28.45,1.429,8.068579426
GENROU,13.1,28.45,28.45,607341,BIT (Bituminous Coal),NUCLA 1,1,Closed,28.33,-3.47,1.04,YES,YES,5.36,-3.47,13.26,Cubic,28.45,1.624,8.066502463
,0.0,51.09,41.4,701281,WND (Wind),ROCK RIVER 2 1,4,Closed,28.33,-5.96,1.0192,NO,YES,9.21,-5.96,8.82,Cubic,41.4,0.0,
,0.0,54.79,44.25,262361,SUN (Solar),ROSAMOND 7 1,4,Closed,28.33,0.0,1.04,NO,YES,5.18,0.0,0.0,Cubic,44.25,0.0,
,0.0,43.76,41.62,287481,SUN (Solar),DESERT CENTER 12,2,Closed,28.27,0.0,1.01156,NO,YES,16.97,0.0,0.0,Cubic,41.62,0.0,
,0.0,67.5,47.1,259351,SUN (Solar),ROSAMOND 6 2,2,Closed,28.23,0.0,1.04,NO,YES,17.29,0.0,0.0,Cubic,47.1,0.0,
,0.0,30.0,30.0,232981,SUN (Solar),INYOKERN 1 1,1,Closed,28.11,0.0,1.04,NO,YES,6.01,0.0,0.0,Cubic,30.0,0.0,
GENSAL,0.0,41.69,34.6,205251,WAT (Water),BURNEY 4 1,1,Closed,28.11,13.29,1.02263,NO,YES,11.79,-1.7,13.29,Cubic,34.6,0.0,
GENSAL,0.0,43.13,37.06,772441,WAT (Water),GLASGOW 2 6,2,Closed,27.91,10.67,1.02018,NO,YES,11.39,-1.82,14.23,Cubic,37.06,0.0,
GENSAL,0.0,43.89,42.7,235031,WAT (Water),LA GRANGE 4,1,Closed,27.91,-2.09,1.02788,NO,YES,16.31,-2.09,16.4,Cubic,42.7,0.0,
GENSAL,0.0,58.08,42.7,235011,WAT (Water),LA GRANGE 2,1,Closed,27.85,-2.09,1.01871,NO,YES,6.29,-2.09,16.4,Cubic,42.7,0.0,
GENSAL,0.0,42.9,38.5,233471,WAT (Water),GROVELAND 2 1,3,Closed,27.83,-1.89,1.0192,NO,YES,15.94,-1.89,14.78,Cubic,38.5,0.0,
GENROU,17.07,41.63,27.9,258371,NG (Natural Gas),CARSON 5 2,2,Closed,27.79,14.2,1.041,YES,YES,9.02,-3.1,14.2,Cubic,27.9,4.11,4.153284672
,0.0,52.5,35.0,303521,SUN (Solar),BUNKERVILLE 1 2,1,Closed,27.74,0.0,1.0192,NO,YES,15.84,0.0,0.0,Cubic,35.0,0.0,
GENROU,17.63,29.93,27.83,205311,NG (Natural Gas),EUREKA 3 2,2,Closed,27.72,-3.09,1.0192,YES,YES,5.94,-3.09,14.17,Cubic,27.83,3.878,4.546157813
GENROU,17.71,41.74,27.83,205301,NG (Natural Gas),EUREKA 3 1,1,Closed,27.72,14.17,1.04,YES,YES,6.98,-3.09,14.17,Cubic,27.83,3.824,4.631276151
GENROU,18.35,28.27,27.83,205311,NG (Natural Gas),EUREKA 3 2,4,Closed,27.72,-3.09,1.0192,YES,YES,13.56,-3.09,14.17,Cubic,27.83,3.878,4.731820526
GENROU,17.54,29.22,27.83,205311,NG (Natural Gas),EUREKA 3 2,3,Closed,27.72,-3.09,1.0192,YES,YES,11.82,-3.09,14.17,Cubic,27.83,3.878,4.522949974
GENROU,17.96,37.18,27.83,205311,NG (Natural Gas),EUREKA 3 2,1,Closed,27.72,-3.09,1.0192,YES,YES,10.18,-3.09,14.17,Cubic,27.83,3.878,4.631253223
,0.0,30.51,27.65,134921,SUN (Solar),NEWBERG 3 1,1,Closed,27.65,0.0,1.04,NO,YES,11.81,0.0,0.0,Cubic,27.65,0.0,
GENSAL,0.0,33.73,33.73,742201,WAT (Water),BOISE 14 3,2,Closed,27.57,12.95,1.02508,NO,YES,10.13,-1.65,12.95,Cubic,33.73,0.0,
GENROU,15.59,33.62,27.67,260801,NG (Natural Gas),CARSON 9 1,5,Closed,27.55,14.08,1.036,YES,YES,11.21,-3.07,14.08,Cubic,27.67,3.191,4.885615794
GENROU,18.84,31.68,27.67,260801,NG (Natural Gas),CARSON 9 1,4,Closed,27.55,14.08,1.036,YES,YES,5.41,-3.07,14.08,Cubic,27.67,3.191,5.904105296
GENROU,16.04,40.12,27.67,260801,NG (Natural Gas),CARSON 9 1,3,Closed,27.55,14.08,1.036,YES,YES,6.63,-3.07,14.08,Cubic,27.67,3.191,5.026637418
,0.0,35.33,30.0,232981,SUN (Solar),INYOKERN 1 1,2,Closed,27.55,0.0,1.04,NO,YES,13.32,0.0,0.0,Cubic,30.0,0.0,
GENSAL,0.0,30.57,27.5,205191,WAT (Water),OROVILLE 6 1,2,Closed,27.5,-1.35,1.01724,NO,YES,10.71,-1.35,10.56,Cubic,27.5,0.0,
GENSAL,0.0,43.6,37.5,233371,WAT (Water),BISHOP 2 2,1,Closed,27.45,-1.84,1.01626,NO,YES,7.1,-1.84,14.4,Cubic,37.5,0.0,
GENROU,17.79,35.86,27.53,234011,NG (Natural Gas),SAN JOAQUIN 2 4,1,Closed,27.42,1.27,1.02214,YES,YES,9.49,-3.06,14.01,Cubic,27.53,3.843,4.629195941
GENROU,16.77,28.0,27.53,234001,NG (Natural Gas),SAN JOAQUIN 2 3,1,Closed,27.42,1.27,1.02214,YES,YES,8.53,-3.06,14.01,Cubic,27.53,3.623,4.628760696
GENROU,16.81,35.86,27.53,233991,NG (Natural Gas),SAN JOAQUIN 2 2,1,Closed,27.42,1.27,1.02214,YES,YES,7.24,-3.06,14.01,Cubic,27.53,3.63,4.630853994
GENSAL,0.0,35.4,35.4,205371,WAT (Water),BIG BEND 2 3,1,Closed,27.4,-1.73,1.02333,NO,YES,10.96,-1.73,13.59,Cubic,35.4,0.0,
GENROU,21.61,76.31,74.0,303791,NG (Natural Gas),LAS VEGAS 73 1,1,Closed,27.34,37.67,1.04,YES,YES,26.25,-8.21,37.67,Cubic,74.0,4.605,4.692725299
GENROU,16.16,30.74,27.4,233181,NG (Natural Gas),LODI 5 1,2,Closed,27.29,13.95,1.0192,YES,YES,7.4,-3.04,13.95,Cubic,27.4,3.998,4.042021011
GENROU,18.51,30.62,27.4,233181,NG (Natural Gas),LODI 5 1,1,Closed,27.29,13.95,1.0192,YES,YES,7.33,-3.04,13.95,Cubic,27.4,3.998,4.629814907
GENROU,18.19,31.11,27.4,232701,NG (Natural Gas),LODI 4 1,1,Closed,27.29,-3.04,1.01724,YES,YES,12.84,-3.04,13.95,Cubic,27.4,3.93,4.628498728
GENROU,17.92,30.49,27.4,217101,NG (Natural Gas),ALAMEDA 4 6,1,Closed,27.29,13.95,1.00548,YES,YES,8.89,-3.04,13.95,Cubic,27.4,3.872,4.628099174
GENROU,17.0,35.78,27.4,217091,NG (Natural Gas),ALAMEDA 4 5,1,Closed,27.29,13.95,1.00548,YES,YES,10.34,-3.04,13.95,Cubic,27.4,3.672,4.62962963
,0.0,41.69,30.0,259501,WND (Wind),MOJAVE 5 6,2,Closed,27.18,-4.32,1.02622,NO,YES,13.5,-4.32,6.39,Cubic,30.0,0.0,
GENSAL,0.0,30.8,30.8,743131,WAT (Water),AMERICAN FALLS 4 3,1,Closed,27.14,11.83,1.0497,NO,YES,4.97,-1.51,11.83,Cubic,30.8,0.0,
GENROU,24.75,285.37,230.55,700981,BIT (Bituminous Coal),GLENROCK 2 4,1,Closed,27.14,16.11,1.0394,YES,YES,23.76,-28.13,107.44,Cubic,230.55,3.069,8.064516129
,0.0,30.07,27.1,259771,WND (Wind),MOJAVE 7 1,2,Closed,27.1,5.77,1.04,NO,YES,12.36,-3.9,5.77,Cubic,27.1,0.0,
GENROU,21.42,130.4,119.8,303951,NG (Natural Gas),SPARKS 9 9,1,Closed,26.95,-13.3,1.01822,YES,YES,25.19,-13.3,60.98,Cubic,119.8,4.506,4.753661784
,0.0,46.3,40.0,743341,WND (Wind),HAGERMAN 7 1,1,Closed,26.93,-5.76,1.0192,NO,YES,5.33,-5.76,8.52,Cubic,40.0,0.0,
GENROU,17.96,30.8,27.0,532841,NG (Natural Gas),HURLEY 3,1,Closed,26.89,13.74,1.041,YES,YES,7.28,-3.0,13.74,Cubic,27.0,3.881,4.62767328
GENROU,18.28,30.26,27.0,532851,NG (Natural Gas),HURLEY 4,1,Closed,26.89,13.74,1.041,YES,YES,7.78,-3.0,13.74,Cubic,27.0,3.949,4.629020005
GENROU,19.52,29.72,27.0,407071,NG (Natural Gas),NOGALES 2 4,2,Closed,26.89,13.74,1.0291,YES,YES,3.68,-3.0,13.74,Cubic,27.0,4.019,4.856929584
GENROU,18.6,34.33,27.0,407071,NG (Natural Gas),NOGALES 2 4,1,Closed,26.89,13.74,1.0291,YES,YES,11.45,-3.0,13.74,Cubic,27.0,4.019,4.62801692
GENROU,18.62,31.35,27.0,407061,NG (Natural Gas),NOGALES 2 3,2,Closed,26.89,13.74,1.0291,YES,YES,5.22,-3.0,13.74,Cubic,27.0,4.256,4.375
GENROU,14.11,35.97,27.0,408581,BIT (Bituminous Coal),TUCSON 50 8,1,Closed,26.89,12.58,1.03328,YES,YES,4.32,-3.29,12.58,Cubic,27.0,1.75,8.062857143
GENROU,18.44,27.07,27.0,408591,BIT (Bituminous Coal),TUCSON 50 9,1,Closed,26.89,-3.29,1.02998,YES,YES,10.94,-3.29,12.58,Cubic,27.0,2.288,8.059440559
GENROU,17.98,31.33,26.95,408061,NG (Natural Gas),TUCSON 49 2,3,Closed,26.84,-2.99,1.01381,YES,YES,10.91,-2.99,13.72,Cubic,26.95,3.905,4.604353393
GENROU,18.07,31.73,26.95,408061,NG (Natural Gas),TUCSON 49 2,1,Closed,26.84,-2.99,1.01381,YES,YES,6.86,-2.99,13.72,Cubic,26.95,3.905,4.627400768
GENSAL,0.0,43.63,39.0,204621,WAT (Water),REDDING 9 1,2,Closed,26.81,3.83,1.02018,NO,YES,16.08,-1.91,14.98,Cubic,39.0,0.0,
GENSAL,0.0,56.77,52.33,110211,WAT (Water),GRAND COULEE 11,1,Closed,26.5,20.1,1.041,NO,YES,14.07,-2.56,20.1,Cubic,52.33,0.0,
GENROU,20.42,36.89,26.6,606951,NG (Natural Gas),ALAMOSA 2 2,2,Closed,26.49,4.64,1.02312,YES,YES,5.87,-2.95,13.54,Cubic,26.6,4.502,4.535761884
GENROU,18.46,29.97,26.6,608481,NG (Natural Gas),RIFLE 2 2,2,Closed,26.49,13.54,1.04,YES,YES,10.87,-2.95,13.54,Cubic,26.6,4.142,4.456784162
,0.0,34.65,30.0,302931,SUN (Solar),LAS VEGAS 68 2,1,Closed,26.49,0.0,1.04,NO,YES,13.97,0.0,0.0,Cubic,30.0,0.0,
,0.0,40.95,30.0,233851,SUN (Solar),INYOKERN 3 1,3,Closed,26.4,0.0,1.0192,NO,YES,11.21,0.0,0.0,Cubic,30.0,0.0,
GENROU,17.62,29.65,26.4,216371,NG (Natural Gas),STANFORD 2 6,1,Closed,26.29,13.44,1.02124,YES,YES,10.7,-2.93,13.44,Cubic,26.4,3.808,4.62710084
GENROU,15.13,30.82,26.4,216361,NG (Natural Gas),STANFORD 2 5,1,Closed,26.29,13.44,1.03713,YES,YES,4.22,-2.93,13.44,Cubic,26.4,3.27,4.626911315
GENSAL,0.0,46.66,38.1,134541,WAT (Water),BLUE RIVER 2,3,Closed,26.18,3.6,1.036,NO,YES,8.56,-1.87,14.63,Cubic,38.1,0.0,
,0.0,60.0,41.62,287461,SUN (Solar),DESERT CENTER 10,1,Closed,26.15,0.0,1.01156,NO,YES,5.52,0.0,0.0,Cubic,41.62,0.0,
,0.0,43.35,34.2,258721,SUN (Solar),BORON 1 4,1,Closed,26.08,0.0,1.0192,NO,YES,12.59,0.0,0.0,Cubic,34.2,0.0,
GENSAL,0.0,48.58,43.2,608111,WAT (Water),MONTROSE 5 1,1,Closed,26.08,16.59,1.043,NO,YES,4.84,-2.12,16.59,Cubic,43.2,0.0,
GENROU,22.01,79.54,59.82,304291,NG (Natural Gas),NORTH LAS VEGAS 11 1,5,Closed,25.95,24.12,1.0192,YES,YES,25.07,-6.64,30.45,Cubic,59.82,4.639,4.744557017
GENROU,20.64,50.57,38.0,606351,NG (Natural Gas),FOUNTAIN 3 2,6,Closed,25.94,-4.22,1.03047,YES,YES,6.45,-4.22,19.34,Cubic,38.0,4.001,5.158710322
,0.0,30.21,25.8,407791,SUN (Solar),BUCKEYE 4 3,1,Closed,25.8,0.0,1.04167,NO,YES,12.41,0.0,0.0,Cubic,25.8,0.0,
GENROU,18.1,34.85,25.7,287921,NG (Natural Gas),ESCONDIDO 9 3,1,Closed,25.6,13.08,1.038,YES,YES,7.17,-2.85,13.08,Cubic,25.7,3.912,4.626789366
GENROU,17.9,30.9,25.7,287911,NG (Natural Gas),ESCONDIDO 9 2,1,Closed,25.6,13.08,1.038,YES,YES,7.01,-2.85,13.08,Cubic,25.7,3.87,4.625322997
GENSAL,0.0,41.36,35.0,106951,WAT (Water),RANDLE 3,1,Closed,25.55,4.19,1.04401,NO,YES,13.7,-1.71,13.44,Cubic,35.0,0.0,
GENSAL,0.0,33.83,27.6,743071,WAT (Water),BRUNEAU 1,1,Closed,25.47,7.27,1.038,NO,YES,2.83,-1.35,10.6,Cubic,27.6,0.0,
GENROU,21.3,223.07,178.67,303421,NG (Natural Gas),BOULDER CITY 4 5,1,Closed,25.45,10.32,1.01724,YES,YES,22.83,-19.83,90.94,Cubic,178.67,4.409,4.831027444
,0.0,35.78,25.4,289181,WND (Wind),DESERT HOT SPRINGS 5 2,1,Closed,25.4,-3.66,1.02116,NO,YES,12.36,-3.66,5.41,Cubic,25.4,0.0,
,0.0,54.29,52.28,287441,SUN (Solar),DESERT CENTER 8,1,Closed,25.36,0.0,1.01156,NO,YES,5.47,0.0,0.0,Cubic,52.28,0.0,
,0.0,45.32,34.2,258691,SUN (Solar),BORON 1 1,1,Closed,25.25,0.0,1.0192,NO,YES,11.79,0.0,0.0,Cubic,34.2,0.0,
,0.0,41.58,29.13,287511,SUN (Solar),CALEXICO 3 3,2,Closed,25.12,0.0,1.00869,NO,YES,9.91,0.0,0.0,Cubic,29.13,0.0,
GENROU,21.22,78.12,77.1,607661,NG (Natural Gas),LIMON 4 1,1,Closed,25.1,-8.56,1.0192,YES,YES,23.97,-8.56,39.24,Cubic,77.1,4.521,4.693651847
,0.0,37.41,25.8,407791,SUN (Solar),BUCKEYE 4 3,2,Closed,25.02,0.0,1.04167,NO,YES,9.42,0.0,0.0,Cubic,25.8,0.0,
GENSAL,0.0,28.91,25.0,109981,WAT (Water),LAKEBAY 3 2,2,Closed,25.0,-1.22,1.00476,NO,YES,6.51,-1.22,9.6,Cubic,25.0,0.0,
GENSAL,0.0,32.61,25.0,742611,WAT (Water),BLISS 1,1,Closed,25.0,-1.22,1.0192,NO,YES,7.37,-1.22,9.6,Cubic,25.0,0.0,
,0.0,25.1,25.0,233901,SUN (Solar),STOCKTON 15 2,3,Closed,25.0,0.0,1.0192,NO,YES,9.84,0.0,0.0,Cubic,25.0,0.0,
GENSAL,0.0,45.65,33.0,203571,WAT (Water),STRAWBERRY VALLEY 3 1,3,Closed,24.92,-1.62,1.0192,NO,YES,5.1,-1.62,12.67,Cubic,33.0,0.0,
GENSAL,0.0,33.03,27.6,743071,WAT (Water),BRUNEAU 1,3,Closed,24.9,7.27,1.038,NO,YES,12.0,-1.35,10.6,Cubic,27.6,0.0,
,0.0,36.32,28.5,260911,SUN (Solar),DELANO 4 2,2,Closed,24.88,0.0,1.0192,NO,YES,5.6,0.0,0.0,Cubic,28.5,0.0,
,0.0,33.88,30.73,233331,SUN (Solar),INYOKERN 2 3,2,Closed,24.87,0.0,1.00842,NO,YES,9.8,0.0,0.0,Cubic,30.73,0.0,
,0.0,29.7,29.7,701151,WND (Wind),ROCK RIVER 1 4,1,Closed,24.86,6.33,1.044,NO,YES,10.96,-4.28,6.33,Cubic,29.7,0.0,
GENROU,15.47,24.9,24.9,233511,NG (Natural Gas),TURLOCK 4 2,2,Closed,24.8,12.67,1.02756,YES,YES,10.44,-2.76,12.67,Cubic,24.9,3.542,4.367588933
GENROU,16.38,27.54,24.9,233511,NG (Natural Gas),TURLOCK 4 2,1,Closed,24.8,12.67,1.02756,YES,YES,11.66,-2.76,12.67,Cubic,24.9,3.542,4.624505929
GENROU,15.03,30.4,24.9,259641,NG (Natural Gas),BAKERSFIELD 27 3,1,Closed,24.8,-2.76,1.02116,YES,YES,6.75,-2.76,12.67,Cubic,24.9,3.251,4.623192864
GENROU,16.74,28.13,24.9,288351,NG (Natural Gas),BRAWLEY 3 1,3,Closed,24.8,12.67,1.038,YES,YES,3.47,-2.76,12.67,Cubic,24.9,3.665,4.567530696
GENROU,17.64,27.5,24.9,288351,NG (Natural Gas),BRAWLEY 3 1,2,Closed,24.8,12.67,1.038,YES,YES,10.94,-2.76,12.67,Cubic,24.9,3.665,4.813096862
GENROU,14.05,27.88,24.9,259801,NG (Natural Gas),BAKERSFIELD 28 2,2,Closed,24.8,-2.76,1.01139,YES,YES,7.22,-2.76,12.67,Cubic,24.9,3.806,3.691539674
GENROU,17.6,34.32,24.9,259801,NG (Natural Gas),BAKERSFIELD 28 2,1,Closed,24.8,-2.76,1.01139,YES,YES,3.58,-2.76,12.67,Cubic,24.9,3.806,4.624277457
GENROU,16.8,27.8,24.9,259631,NG (Natural Gas),BAKERSFIELD 27 2,1,Closed,24.8,-2.76,1.02116,YES,YES,5.33,-2.76,12.67,Cubic,24.9,3.634,4.623004953
GENROU,16.18,24.9,24.9,259611,NG (Natural Gas),BAKERSFIELD 26 3,1,Closed,24.8,12.67,1.03756,YES,YES,10.23,-2.76,12.67,Cubic,24.9,3.498,4.625500286
GENROU,18.71,29.56,24.9,259601,NG (Natural Gas),BAKERSFIELD 26 2,1,Closed,24.8,12.67,1.03756,YES,YES,12.35,-2.76,12.67,Cubic,24.9,4.047,4.623177662
GENSAL,0.0,46.99,34.88,233111,WAT (Water),AUBERRY 2 1,4,Closed,24.68,-1.71,1.0241,NO,YES,15.43,-1.71,13.39,Cubic,34.88,0.0,
GENROU,15.98,24.65,24.65,259821,NG (Natural Gas),GOLETA 4 1,2,Closed,24.55,12.55,1.041,YES,YES,5.56,-2.74,12.55,Cubic,24.65,3.776,4.231991525
GENROU,17.46,25.06,24.65,259821,NG (Natural Gas),GOLETA 4 1,1,Closed,24.55,12.55,1.041,YES,YES,11.41,-2.74,12.55,Cubic,24.65,3.776,4.623940678
GENROU,16.28,24.6,24.6,204991,NG (Natural Gas),REDDING 12 3,1,Closed,24.5,0.8,1.02312,YES,YES,4.86,-2.73,12.52,Cubic,24.6,3.521,4.623686453
GENROU,16.34,25.8,24.6,205031,NG (Natural Gas),REDDING 12 7,2,Closed,24.5,12.52,1.02214,YES,YES,9.38,-2.73,12.52,Cubic,24.6,4.534,3.603881782
GENSAL,0.0,24.51,24.5,136551,WAT (Water),TRAIL 1,1,Closed,24.5,-1.2,1.01626,NO,YES,10.76,-1.2,9.41,Cubic,24.5,0.0,
GENSAL,0.0,34.6,30.0,289921,WAT (Water),PARKER DAM 5,1,Closed,24.48,-1.47,1.02596,NO,YES,10.31,-1.47,11.52,Cubic,30.0,0.0,
GENROU,16.0,34.27,24.5,136461,NG (Natural Gas),CLATSKANIE 4 2,3,Closed,24.4,-2.72,1.02018,YES,YES,4.49,-2.72,12.47,Cubic,24.5,3.431,4.663363451
GENROU,17.6,24.5,24.5,288721,NG (Natural Gas),CORONA 11 3,1,Closed,24.4,12.47,1.01011,YES,YES,9.93,-2.72,12.47,Cubic,24.5,3.808,4.621848739
GENROU,17.63,29.03,24.5,288711,NG (Natural Gas),CORONA 11 2,1,Closed,24.4,12.47,1.01011,YES,YES,4.53,-2.72,12.47,Cubic,24.5,3.813,4.623655914
,0.0,40.55,29.0,259511,WND (Wind),MOJAVE 5 7,1,Closed,24.36,-4.18,1.02622,NO,YES,10.64,-4.18,6.18,Cubic,29.0,0.0,
GENROU,16.03,24.6,24.4,259151,NG (Natural Gas),BAKERSFIELD 24 1,5,Closed,24.3,-2.71,1.01332,YES,YES,6.57,-2.71,12.42,Cubic,24.4,3.194,5.018785222
GENROU,17.44,33.14,24.4,259151,NG (Natural Gas),BAKERSFIELD 24 1,4,Closed,24.3,-2.71,1.01332,YES,YES,5.99,-2.71,12.42,Cubic,24.4,3.194,5.460237946
GENSAL,0.0,26.42,25.5,135781,WAT (Water),ESTACADA 2 3,1,Closed,24.18,3.63,1.034,NO,YES,12.54,-1.25,9.79,Cubic,25.5,0.0,
,0.0,42.54,35.8,288231,SUN (Solar),CALIPATRIA 2 1,1,Closed,24.07,0.0,1.04,NO,YES,15.12,0.0,0.0,Cubic,35.8,0.0,
GENSAL,0.0,30.0,30.0,289911,WAT (Water),PARKER DAM 4,2,Closed,23.98,-1.47,1.02596,NO,YES,11.84,-1.47,11.52,Cubic,30.0,0.0,
GENROU,19.2,24.6,24.07,303501,NG (Natural Gas),LAS VEGAS 71 3,2,Closed,23.98,12.25,1.038,YES,YES,7.71,-2.67,12.25,Cubic,24.08,4.538,4.23093874
GENROU,19.17,36.1,24.07,303491,NG (Natural Gas),LAS VEGAS 71 2,2,Closed,23.98,12.25,1.038,YES,YES,11.03,-2.67,12.25,Cubic,24.08,3.923,4.886566403
GENROU,18.13,27.29,24.07,303491,NG (Natural Gas),LAS VEGAS 71 2,1,Closed,23.98,12.25,1.038,YES,YES,2.64,-2.67,12.25,Cubic,24.08,3.923,4.621463166
GENROU,18.7,24.07,24.07,303321,NG (Natural Gas),LAS VEGAS 70 1,4,Closed,23.98,-2.67,1.01577,YES,YES,3.19,-2.67,12.25,Cubic,24.08,4.251,4.398964949
GENSAL,0.0,40.0,40.0,135831,WAT (Water),LOWELL 4 4,2,Closed,23.97,-1.96,1.02067,NO,YES,7.08,-1.96,15.36,Cubic,40.0,0.0,
